frame,value
0,17.969055
1,18.016363
2,18.041111
3,18.097538
4,18.156315
5,18.205627
6,18.258156
7,18.370710
8,18.421638
9,18.512543
10,18.632093
11,18.683237
12,18.751106
13,18.780422
14,18.825401
15,18.902508
16,19.029737
17,19.145870
18,19.335455
19,19.776011
20,20.166491
21,20.432095
22,20.834723
23,21.014851
24,21.102596
25,21.166218
26,21.156780
27,21.142147
28,21.065020
29,21.008566
30,20.936455
31,20.776920
32,20.586370
33,20.584530
34,20.549952
35,20.504900
36,20.515036
37,20.458609
38,20.399151
39,20.364767
40,20.271343
41,20.138098
42,20.142420
43,20.044456
44,20.002554
45,20.012079
46,19.953753
47,19.854610
48,19.820658
49,19.807579
50,19.732653
51,19.703955
52,19.611254
53,19.512169
54,19.557449
55,19.574900
56,19.554470
57,19.555017
58,19.485685
59,19.464470
60,19.484840
61,19.515148
62,19.466370
63,19.418728
64,19.395113
65,27.100187
66,27.106646
67,26.964094
68,26.932177
69,26.917351
70,26.968920
71,26.990368
72,26.982683
73,26.887632
74,26.695513
75,26.543331
76,26.317280
77,26.015081
78,25.822517
79,25.630150
80,25.353672
81,25.450991
82,25.659573
83,25.487528
84,25.417564
85,24.008581
86,22.759565
87,22.285889
88,21.490152
89,20.875025
90,20.596081
91,19.883463
92,19.483702
93,19.347805
94,19.181040
95,19.014080
96,18.915613
97,18.804613
98,18.777441
99,18.750574
100,18.747780
101,18.751509
102,18.764748
103,18.774851
104,18.847363
105,19.075926
106,19.970238
107,20.338852
108,20.647053
109,21.223949
110,21.724337
111,22.048761
112,22.860828
113,23.298632
114,23.492908
115,23.987728
116,24.224569
117,24.169540
118,23.866932
119,23.671757
120,23.712444
121,23.941187
122,24.019920
123,24.175842
124,25.029213
125,14.745075
126,14.778237
127,14.807046
128,14.822786
129,14.818984
130,14.822694
131,14.814854
132,14.791855
133,14.741910
134,14.711674
135,14.698223
136,14.656702
137,14.629314
138,14.587975
139,14.542019
140,14.499365
141,14.472274
142,14.428375
143,14.417916
144,14.396129
145,14.357404
146,14.330498
147,14.316169
148,14.286956
149,14.280252
150,14.217771
151,14.205501
152,14.171494
153,14.172629
154,14.167479
155,26.163361
156,26.123949
157,26.041237
158,25.966030
159,25.902298
160,25.804699
161,25.550764
162,25.147139
163,23.821857
164,22.771208
165,22.060555
166,20.698587
167,19.841864
168,19.315369
169,18.482435
170,17.999664
171,17.629845
172,17.184259
173,16.949257
174,16.801151
175,16.562191
176,16.376076
177,16.281408
178,16.161070
179,16.028841
180,15.900633
181,15.824772
182,15.790920
183,15.791540
184,15.748774
185,15.727050
186,15.711992
187,15.678631
188,15.652080
189,15.645459
190,15.588014
191,15.532491
192,15.434703
193,15.348516
194,15.277034
195,15.222824
196,15.126446
197,15.054894
198,15.012230
199,14.968283
200,14.951811
201,14.939358
202,14.977080
203,15.038191
204,15.069318
205,15.097513
206,15.124859
207,15.141069
208,15.135431
209,15.126986
210,15.093287
211,15.056481
212,15.046576
213,15.056349
214,15.068525
215,14.911197
216,14.922043
217,14.911526
218,14.903636
219,14.892950
220,14.885044
221,14.905631
222,14.918673
223,14.880143
224,14.888269
225,14.942420
226,14.986897
227,15.045909
228,15.066546
229,15.091357
230,15.112147
231,15.119195
232,15.177242
233,15.304263
234,15.447814
235,15.596511
236,15.698823
237,15.784696
238,16.043428
239,16.274584
240,16.410294
241,16.631430
242,16.895832
243,17.013910
244,17.082476
245,17.172020
246,17.132496
247,17.111546
248,17.008638
249,16.987507
250,17.051712
251,17.422722
252,17.769016
253,18.223057
254,18.551922
255,18.705244
256,18.830343
257,18.947128
258,19.010321
259,19.163460
260,19.282837
261,19.392622
262,19.686440
263,19.904366
264,20.037254
265,20.250748
266,20.280531
267,20.322445
268,20.298580
269,20.298035
270,20.274967
271,20.335678
272,20.367495
273,20.346972
274,20.398224
275,20.456455
276,20.526466
277,20.559420
278,20.581831
279,20.587917
280,20.608608
281,20.600348
282,20.595455
283,20.641300
284,20.670004
285,20.637283
286,20.633797
287,20.628805
288,20.605230
289,20.560917
290,20.500731
291,20.472088
292,20.420078
293,20.336441
294,20.299810
295,20.259085
296,20.210720
297,20.253828
298,20.308199
299,20.328329
300,20.296728
301,20.380861
302,20.450489
303,20.738943
304,22.171391
305,21.414352
306,21.670624
307,20.931658
308,19.009602
309,18.056599
310,17.076454
311,16.581060
312,16.595028
313,16.577425
314,16.789518
315,17.052362
316,16.722214
317,16.496613
318,16.476166
319,17.028612
320,17.713995
321,18.012323
322,18.185474
323,18.413528
324,18.692972
325,19.163404
326,19.630793
327,19.863930
328,20.211403
329,20.383913
330,20.667885
331,20.829298
332,21.205107
333,21.501554
334,22.048328
335,23.515345
336,23.916363
337,24.642548
338,25.147778
339,25.482391
340,25.995432
341,26.554195
342,27.031796
343,27.204763
344,27.463772
345,27.572977
346,27.854286
347,27.966915
348,27.916574
349,28.482254
350,29.026861
351,29.332380
352,31.076857
353,32.663246
354,33.217587
355,31.908260
356,32.063927
357,32.054115
358,31.442833
359,31.132360
360,30.698881
361,31.533098
362,31.718754
363,31.059196
364,31.649059
365,30.530704
366,30.174849
367,30.136446
368,29.949722
369,29.715347
370,29.290478
371,29.132101
372,28.681135
373,28.580692
374,28.617151
375,28.776125
376,28.996634
377,29.462698
378,30.352129
379,30.095606
380,30.654263
381,31.038540
382,33.745384
383,33.868210
384,34.426331
385,33.496284
386,34.705006
387,33.149902
388,33.987179
389,35.757740
390,34.176010
391,35.374592
392,34.534508
393,34.566959
394,34.444645
395,15.571668
396,15.326644
397,15.330493
398,15.438129
399,15.442950
400,15.690247
401,15.750418
402,15.751243
403,15.795264
404,15.857086
405,15.958258
406,15.935590
407,16.003262
408,15.834773
409,15.873513
410,15.882685
411,15.872901
412,15.843683
413,16.033577
414,16.195444
415,16.346289
416,16.430357
417,16.473602
418,16.636431
419,16.816370
420,16.916435
421,17.065813
422,17.175068
423,17.237606
