frame,value
0,27.538145
1,27.679716
2,27.643572
3,27.528490
4,27.391335
5,27.305101
6,26.950874
7,26.833300
8,26.805470
9,26.538118
10,26.703745
11,26.575958
12,26.365803
13,26.528254
14,26.380692
15,26.417852
16,26.472868
17,26.416649
18,26.424311
19,26.407272
20,27.905327
21,28.321531
22,28.360029
23,28.127964
24,28.191729
25,28.305367
26,28.266634
27,27.979298
28,27.713095
29,27.195599
30,26.913534
31,26.703552
32,26.419977
33,26.069723
34,26.043312
35,25.780399
36,25.973471
37,25.980368
38,25.911516
39,27.646749
40,27.953268
41,28.505030
42,28.700094
43,28.272495
44,28.172117
45,28.038626
46,27.717947
47,27.365221
48,26.508005
49,26.061003
50,25.594175
51,25.433132
52,25.352655
53,25.322998
54,25.736347
55,25.773560
56,25.747906
57,25.770868
58,25.752306
59,25.696770
60,25.740021
61,25.737791
62,25.666096
63,25.650194
64,25.696167
65,26.102028
66,26.327099
67,25.996723
68,25.817619
69,25.621746
70,25.436218
71,25.266645
72,25.135273
73,25.461380
74,25.414967
75,25.344446
76,25.255638
77,25.191593
78,25.258831
79,24.729378
80,24.693272
81,24.557056
82,24.212221
83,24.678431
84,24.958244
85,24.875418
86,24.524202
87,24.011429
88,24.022194
89,24.082874
90,24.159409
91,24.580263
92,25.441671
93,25.170950
94,24.405741
95,24.310671
96,24.322592
97,24.159433
98,24.203619
99,24.583260
100,25.214479
101,25.356165
102,25.330830
103,25.311106
104,25.246687
105,25.208868
106,25.091581
107,25.128365
108,25.147772
109,25.174252
110,25.179472
111,25.140671
112,25.127035
113,25.112913
114,25.078955
115,24.956707
116,24.822914
117,24.834534
118,25.274446
119,24.925863
120,24.798147
121,24.266964
122,24.190441
123,24.201273
124,24.608906
125,24.628052
126,24.652424
127,24.735689
128,24.795561
129,24.857498
130,25.092979
131,25.188705
132,25.201395
133,25.198473
134,25.150734
135,25.135267
136,25.086519
137,25.033934
138,24.999342
139,24.972486
140,24.914227
141,24.892048
142,24.861664
143,24.716177
144,24.710384
145,24.643764
146,24.352295
147,24.329020
148,24.054594
149,23.869871
150,23.948280
151,23.932919
152,23.948189
153,23.926432
154,23.915489
155,23.976271
156,23.955893
157,24.044157
158,24.109669
159,24.086069
160,24.103464
161,24.213034
162,24.261375
163,24.300293
164,24.326199
165,24.340559
166,24.348022
167,24.310167
168,24.301069
169,24.289366
170,24.255753
171,24.246342
172,24.202538
173,24.173071
174,24.141298
175,24.094624
176,24.090515
177,24.110184
178,24.033096
179,23.921034
180,23.980677
181,23.962151
182,23.961615
183,23.951605
184,23.901812
185,23.904215
186,23.915556
187,23.914309
188,23.892899
189,23.911940
190,23.963474
191,23.963367
192,23.989388
193,23.923502
194,23.953871
195,23.951460
196,23.905317
197,23.865099
198,23.882662
199,23.894377
200,23.882675
201,23.860323
202,23.801430
203,23.772360
204,23.741550
205,23.714478
206,23.731169
207,23.748051
208,23.746927
209,23.873657
210,23.974649
211,24.299383
212,24.713535
213,24.821733
214,25.109283
215,25.118650
216,25.084715
217,24.803331
218,24.443766
219,24.490046
220,24.724817
221,25.187092
222,25.302643
223,25.656504
224,26.132492
225,27.305134
226,28.409086
227,29.262056
228,29.083420
229,28.683187
230,31.287832
231,35.262703
232,37.225471
233,39.446384
234,42.062946
235,42.984352
236,43.366379
237,43.965992
238,44.318665
239,44.735126
240,47.010551
241,47.370785
242,38.323421
243,38.466049
244,38.543556
245,38.783875
246,38.827217
247,38.894939
248,39.926208
249,40.245255
250,40.240990
251,40.681087
252,34.779037
253,35.115948
254,34.840622
255,34.134155
256,34.941967
257,34.885914
258,34.300022
259,34.943993
260,34.720406
261,34.617096
262,35.102341
263,34.976688
264,35.109005
265,35.123978
266,35.234203
267,35.550858
268,35.858273
269,37.056953
270,37.664505
271,38.964329
272,39.557293
273,40.834888
274,42.771641
275,42.800152
276,41.655422
277,42.843372
278,43.776749
279,41.086716
280,40.917999
281,40.386459
282,38.751282
283,38.437061
284,35.098686
285,35.190422
286,35.537716
287,36.220173
288,37.195438
289,39.192944
290,41.835606
291,44.951683
292,49.976795
293,50.532757
294,43.976814
295,37.869270
296,34.944820
297,32.511990
298,31.354557
299,30.837358
300,30.342499
301,30.468067
302,30.405113
303,30.158867
304,30.404572
305,29.911968
306,29.396219
307,29.156389
308,27.962299
309,27.384079
310,27.094921
311,27.196692
312,26.880348
313,26.700485
314,26.104677
315,25.943909
316,25.574615
317,25.611046
318,25.650969
319,25.561142
320,25.450050
321,25.492811
322,25.369665
323,25.277048
324,25.211763
325,25.427286
326,25.686485
327,25.524200
328,25.671522
329,25.994301
330,26.088596
331,26.041315
332,26.130856
333,26.083984
334,26.306717
335,26.183586
336,25.944302
337,25.857206
338,25.694902
339,25.510864
340,25.182434
341,24.826111
342,24.796890
343,24.864742
344,24.714701
345,24.679111
346,25.307951
347,25.400743
348,25.338305
349,25.556089
350,25.059694
351,24.971378
352,24.865355
353,24.763670
354,24.547499
355,24.338097
356,24.223202
357,24.298300
358,24.220903
359,24.281536
360,24.107128
361,24.198027
362,24.009293
363,24.251036
364,24.593502
365,24.769196
366,24.738108
367,24.715054
368,24.789896
369,24.619804
370,24.436934
371,24.498697
372,24.026016
373,23.718630
374,23.398928
375,23.468323
376,23.495916
377,23.550869
378,23.627892
379,23.503433
380,23.685905
381,23.740971
382,24.187981
383,24.075249
384,24.109730
385,24.146198
386,24.294386
387,24.361835
388,24.702574
389,24.948990
390,24.696262
391,24.783295
392,25.012974
393,25.311232
394,25.289955
395,25.155396
396,25.067856
397,25.087425
398,25.328186
399,25.430870
400,25.349092
401,25.116753
402,25.130981
403,24.848278
404,24.848167
405,24.763548
406,25.005131
407,24.814756
408,24.662428
409,24.657705
410,24.670727
411,24.520823
412,24.482866
413,24.372269
414,24.459564
415,24.486849
416,24.862186
417,24.863674
418,24.903009
419,24.868315
420,24.595314
421,24.672483
422,24.815193
423,24.649210
424,24.484838
425,24.469238
426,24.356676
427,24.683249
428,24.565447
429,24.413408
430,24.520344
431,24.595839
432,24.599031
433,24.686720
434,24.619799
435,24.429050
436,24.478970
437,24.456810
438,24.645725
439,24.575064
440,24.582838
441,24.507738
442,24.649553
443,24.716824
444,24.536875
445,24.668184
446,24.464092
447,24.492365
448,24.665606
449,24.779861
450,24.691267
451,24.710348
452,24.523073
453,24.439062
454,24.196257
455,24.209423
456,24.192511
457,24.143564
458,24.465042
459,24.700781
460,24.960909
461,25.523632
462,25.546991
463,25.619755
464,25.580862
465,25.709276
466,25.544188
467,25.574221
468,25.048185
469,24.951191
470,25.303640
471,25.192043
472,25.270508
473,25.152359
474,24.776123
475,24.601061
476,24.430305
477,24.406649
478,24.684950
479,24.522409
480,23.850447
481,24.261547
482,24.163527
483,24.312725
484,24.084808
485,24.066462
486,24.082380
487,24.137918
488,24.233740
489,23.827806
490,24.021118
491,24.234493
492,24.792356
493,24.955584
494,25.182146
495,25.348894
496,25.327944
497,25.225727
498,25.225266
499,25.247599
500,25.179710
501,25.133450
502,24.903234
503,24.790470
504,24.775764
505,24.705811
506,24.789063
507,24.610846
508,24.620852
509,24.567425
510,24.580187
511,24.497414
512,24.518328
513,24.010992
514,23.933107
515,23.782711
516,23.845617
517,23.762369
518,24.200499
519,23.805895
520,23.686171
521,23.797407
522,23.854818
523,23.751333
524,23.955851
525,23.974417
526,23.761169
527,23.724064
528,23.930271
529,24.098198
530,23.739304
531,23.680702
532,23.533281
533,23.563082
534,23.658136
535,23.823889
536,23.580385
537,23.480944
538,23.726517
539,23.573204
540,23.506920
541,23.501867
542,23.262558
543,23.083035
544,23.500551
545,23.426081
546,23.629055
547,23.333809
548,23.363823
549,23.396976
550,23.356384
551,23.575880
552,23.668827
553,23.703138
554,23.884722
555,23.964630
556,24.184847
557,24.265589
558,23.926737
559,24.172035
560,24.224964
561,24.068420
562,24.475002
563,25.041348
564,25.095684
565,24.946272
566,24.953579
567,24.850567
568,24.742674
569,25.057997
570,24.753279
571,24.488344
572,24.395134
573,24.256674
574,24.351534
575,24.064432
576,24.306189
577,24.138386
578,24.281885
579,24.210983
580,24.297670
581,24.255747
582,24.225723
583,24.539618
584,24.646973
585,24.632965
586,24.751558
587,24.831781
588,24.842148
589,24.791300
590,24.826096
591,24.827972
592,24.620054
593,24.785294
594,24.746605
595,24.722874
596,24.743826
597,24.689898
598,24.620178
599,24.567774
600,24.500668
601,24.690386
602,24.998081
603,24.962566
604,25.211487
605,25.220516
606,25.397570
607,25.295002
608,25.412853
609,25.514767
610,25.528353
611,25.600056
612,25.727682
613,25.944778
614,25.925676
615,26.066479
616,26.029268
617,26.366426
618,26.214415
619,26.421236
620,26.199389
621,26.399572
622,26.416426
623,26.640240
624,26.459095
625,26.662144
626,26.751106
627,26.760649
628,26.904593
629,26.980169
630,27.043617
631,27.203032
632,27.057844
633,27.047808
634,26.944626
635,27.297874
636,27.039633
637,27.054529
638,26.841925
639,26.985577
640,26.806087
641,26.657520
642,26.310534
643,26.437849
644,26.189741
645,26.435919
646,26.134518
647,26.268080
648,26.175308
649,25.852365
650,26.101431
651,25.970142
652,26.236748
653,26.273333
654,25.890499
655,25.790668
656,25.858397
657,25.762484
658,25.938236
659,25.894827
660,25.936934
661,26.052967
662,26.169312
663,26.338261
664,26.523096
665,26.398090
666,26.035339
667,25.990934
668,25.986361
669,26.097569
670,26.309313
671,26.345329
672,26.491798
673,26.500448
674,26.704576
675,26.770052
676,26.797743
677,26.731779
678,26.690094
679,26.778435
680,26.797903
681,26.576458
682,26.507042
683,26.526573
684,26.658455
685,26.624102
686,26.285732
687,26.076004
688,25.643648
689,25.364958
690,25.146643
691,25.162735
692,25.109673
693,25.050404
694,25.107723
695,25.140202
696,25.106346
697,25.081327
698,25.139565
699,25.085157
700,25.204794
701,25.249081
702,25.279360
703,25.335577
704,25.264637
705,25.232222
706,25.136953
707,25.138937
708,25.379574
709,25.382509
710,25.254429
711,25.277916
712,25.358070
713,25.435814
714,25.258854
715,25.202213
716,25.288710
717,25.271151
718,25.213196
719,25.204563
720,25.250162
721,25.048635
722,25.056969
723,24.974886
724,25.228193
725,25.214836
726,25.198135
727,24.896191
728,24.748327
729,24.746319
730,24.859987
731,24.820766
732,24.902288
733,24.994349
734,25.037271
735,25.057531
736,25.166828
737,25.210850
738,25.076239
739,25.056299
740,25.360783
741,25.326578
742,25.433138
743,25.223549
744,25.211191
745,25.557194
746,25.991835
747,25.842848
748,26.041542
749,26.222023
750,26.163300
751,26.453081
752,26.779144
753,26.864233
754,26.939983
755,26.792416
756,26.784060
757,26.870674
758,26.853439
759,26.818573
760,26.816719
761,26.490904
762,26.504955
763,26.608364
764,26.498835
765,26.489609
766,25.995438
767,26.144411
768,25.936203
769,26.431726
770,26.048086
771,25.911358
772,25.755863
773,25.750036
774,25.526608
775,25.788527
776,25.580559
777,25.268644
778,24.847605
779,24.588165
780,24.585361
781,25.122023
782,25.100588
783,24.869032
784,24.696854
785,24.619036
786,24.650118
787,24.737419
788,24.917231
789,24.834078
790,24.796438
791,24.980610
792,25.052931
793,25.283401
794,25.295385
795,25.230890
796,25.153633
797,25.270672
798,25.300423
799,25.251301
800,25.305939
801,25.279169
802,25.416393
803,25.472569
804,25.438213
805,25.484669
806,25.536663
807,25.623037
808,25.876921
809,26.081854
810,26.175215
811,26.300076
812,26.376101
813,26.425993
814,26.564709
815,26.813816
816,26.862862
817,26.915045
818,26.773335
819,26.750021
820,26.810562
821,26.760723
822,26.815260
823,26.696508
824,26.662897
825,26.638674
826,26.684139
827,26.646555
828,26.636154
829,26.603336
830,26.633207
831,26.611773
832,26.604755
833,26.584700
834,26.616978
835,26.583076
836,26.633694
837,26.642424
838,26.534168
839,26.489113
840,26.456133
841,26.503950
842,26.435375
843,26.478659
844,26.460926
845,26.460855
846,26.403572
847,26.415712
848,26.303225
849,26.337870
850,26.406754
851,26.390614
852,26.481886
853,26.326822
854,26.104315
855,26.027809
856,25.934160
857,25.805649
858,25.690149
859,25.524872
860,25.420483
861,25.379507
862,25.380114
863,25.384602
864,25.364679
865,25.497028
866,25.583706
867,25.606953
868,25.669083
869,25.736629
870,25.776815
871,25.849039
872,26.048096
873,26.113365
874,26.238388
875,26.314880
876,26.345646
877,26.471701
878,26.416096
879,26.441580
880,26.396925
881,26.243757
882,26.197613
883,26.200644
884,26.173843
885,26.220667
886,26.289558
887,26.297762
888,26.369066
889,26.377378
890,26.402748
891,26.569887
892,26.715422
893,26.994091
894,26.987452
895,27.030914
896,27.096815
897,27.033375
898,27.049404
899,27.174303
900,27.148926
901,27.323511
902,27.275482
903,27.178841
904,27.197910
905,27.169174
906,27.082151
907,27.056040
908,27.027025
909,27.055864
910,27.042049
911,27.065641
912,27.027964
913,27.133455
914,27.046614
915,27.050842
916,27.043230
917,26.868494
918,26.758955
919,26.677778
920,26.619379
921,26.560974
922,26.520281
923,26.515472
924,26.500628
925,26.453743
926,26.456928
927,26.531559
928,26.428734
929,26.162590
930,26.068178
931,25.842442
932,25.629351
933,25.685764
934,25.535213
935,25.449404
936,25.375095
937,25.351458
938,25.355799
939,25.400055
940,25.517056
941,25.578856
942,25.706127
943,25.839363
944,25.699335
945,25.750099
946,25.993124
947,25.958178
948,25.871296
949,25.943537
950,26.023108
951,26.126240
952,26.103668
953,26.036045
954,26.038300
955,25.901674
956,25.886639
957,25.856262
958,25.984257
959,26.050251
960,26.133669
961,26.054155
962,26.096962
963,26.021023
964,26.026663
965,25.921232
966,25.938702
967,25.870705
968,25.883978
969,25.848047
970,25.884890
971,25.877920
972,25.854193
973,25.913731
974,25.961832
975,25.967674
976,25.932440
977,25.968239
978,25.946793
979,25.978022
980,25.892197
981,25.796841
982,25.780895
983,25.892653
984,25.924458
985,25.936752
986,26.100588
987,26.081709
988,26.293093
989,26.131826
990,26.232981
991,26.282965
992,26.359558
993,26.369949
994,26.410219
995,26.402061
996,26.513632
997,26.306503
998,26.277092
999,26.202131
1000,26.150400
1001,26.130701
1002,26.213955
1003,26.070988
1004,26.131441
1005,26.002989
1006,26.043653
1007,26.034258
1008,26.052559
1009,26.122082
1010,26.209452
1011,26.125208
1012,26.292740
1013,26.117857
1014,26.078888
1015,25.881714
1016,25.984728
1017,25.955500
1018,25.896402
1019,25.869980
1020,25.941053
1021,25.771271
1022,25.800066
1023,25.812141
1024,25.710142
1025,25.601063
1026,25.465361
1027,25.463194
1028,25.303728
1029,25.170252
1030,25.175392
1031,25.161366
1032,25.155981
1033,25.143890
1034,25.230770
1035,25.330111
1036,25.285896
1037,25.351839
1038,25.346670
1039,25.368690
1040,25.412651
1041,25.346287
1042,25.235300
1043,25.219309
1044,25.194071
1045,25.098539
1046,25.189880
1047,25.135489
1048,25.199617
1049,25.102930
1050,25.131071
1051,25.107658
1052,25.088655
1053,24.942888
1054,24.864223
1055,24.848007
1056,24.920416
1057,24.838572
1058,24.913578
1059,24.715816
1060,24.821257
1061,24.972467
1062,24.973583
1063,24.861807
1064,24.832148
1065,24.772327
1066,24.800285
1067,24.907555
1068,24.996628
1069,24.970800
1070,24.991774
1071,24.936802
1072,24.971441
1073,24.984539
1074,24.922287
1075,24.996794
1076,25.043682
1077,24.919893
1078,24.869303
1079,24.936821
1080,24.979223
1081,24.929081
1082,24.904026
1083,24.958979
1084,25.086285
1085,25.194382
1086,25.154249
1087,24.930101
1088,24.929216
1089,24.933817
1090,24.849432
1091,24.887648
1092,24.708830
1093,24.669857
1094,24.528868
1095,24.617832
1096,24.551519
1097,24.396593
1098,24.263308
1099,24.285267
1100,24.104637
1101,24.118536
1102,24.140537
1103,24.077223
1104,24.131878
1105,23.912218
1106,23.843582
1107,23.708277
1108,23.457039
1109,23.336168
1110,23.148197
1111,23.060959
1112,22.942238
1113,22.973263
1114,23.195549
1115,23.626534
1116,24.035927
1117,24.132225
1118,24.385454
1119,24.449743
1120,25.033495
1121,25.128839
1122,25.198807
1123,25.273130
1124,25.461138
1125,25.586559
1126,25.379547
1127,25.415403
1128,25.407803
1129,25.368818
1130,25.235931
1131,25.055712
1132,25.004456
1133,24.987541
1134,25.155827
1135,25.149729
1136,25.370136
1137,25.269541
1138,25.249861
1139,25.354683
1140,25.356829
1141,25.540342
1142,25.408361
1143,25.438593
1144,25.396976
1145,25.612719
1146,25.689592
1147,25.817694
1148,25.949133
1149,25.951546
1150,25.906027
1151,26.015297
1152,26.099154
1153,26.107430
1154,26.165209
1155,26.174486
1156,26.201529
1157,26.208706
1158,26.287928
1159,26.229567
1160,26.226286
1161,26.132917
1162,26.013317
1163,25.978994
1164,25.939981
1165,25.876368
1166,25.847042
1167,25.741638
1168,25.726252
1169,25.731920
1170,25.531830
1171,25.373344
1172,25.123922
1173,25.048254
1174,25.035368
1175,24.935287
1176,24.882357
1177,24.849791
1178,24.911798
1179,24.858646
1180,24.860619
1181,24.817904
1182,25.001856
1183,25.227327
1184,25.304823
1185,25.350767
1186,25.257933
1187,25.347204
1188,25.352612
1189,25.306185
1190,25.303852
1191,25.319454
1192,25.475243
1193,25.509907
1194,25.538151
1195,25.590836
1196,25.753735
1197,25.732462
1198,25.698418
