frame,value
0,0.996800
1,0.997572
2,0.998537
3,0.999195
4,0.998567
5,0.996702
6,0.995777
7,0.995376
8,0.995337
9,0.995303
10,0.994969
11,0.994317
12,0.994353
13,0.993900
14,0.993615
15,0.993596
16,0.993336
17,0.993306
18,0.992253
19,0.990986
20,0.989651
21,0.989311
22,0.988803
23,0.987970
24,0.987884
25,0.988036
26,0.988117
27,0.988607
28,0.989106
29,0.988796
30,0.990128
31,0.989555
32,0.989068
33,0.989060
34,0.988671
35,0.986367
36,0.984909
37,0.983047
38,0.983811
39,0.983296
40,0.983066
41,0.982284
42,0.982798
43,0.982708
44,0.983107
45,0.983609
46,0.983780
47,0.983578
48,0.983949
49,0.983449
50,0.983603
51,0.984013
52,0.983306
53,0.982430
54,0.980981
55,0.980188
56,0.975831
57,0.974079
58,0.968851
59,0.964045
60,0.966786
61,0.964101
62,0.963497
63,0.963846
64,0.960734
65,0.904656
66,0.903642
67,0.901719
68,0.902357
69,0.901725
70,0.902169
71,0.903142
72,0.905413
73,0.902772
74,0.901532
75,0.901907
76,0.907006
77,0.909690
78,0.912033
79,0.917400
80,0.918207
81,0.920040
82,0.921546
83,0.922361
84,0.925065
85,0.927094
86,0.928144
87,0.929503
88,0.930794
89,0.932744
90,0.935627
91,0.934661
92,0.932725
93,0.934181
94,0.933867
95,0.891129
96,0.891027
97,0.890673
98,0.889043
99,0.886770
100,0.884427
101,0.887279
102,0.889321
103,0.891461
104,0.900742
105,0.903760
106,0.904331
107,0.899054
108,0.898888
109,0.895976
110,0.897727
111,0.897198
112,0.899921
113,0.900621
114,0.902628
115,0.900753
116,0.900393
117,0.897400
118,0.897593
119,0.900432
120,0.905309
121,0.900739
122,0.900732
123,0.903418
124,0.903353
125,0.903459
126,0.902860
127,0.902884
128,0.902730
129,0.901176
130,0.901284
131,0.899089
132,0.900652
133,0.902731
134,0.900685
135,0.900587
136,0.902841
137,0.901463
138,0.901637
139,0.903375
140,0.904384
141,0.903877
142,0.905244
143,0.905614
144,0.907429
145,0.905167
146,0.907555
147,0.908747
148,0.905158
149,0.905915
150,0.908782
151,0.903054
152,0.901063
153,0.900114
154,0.901153
155,0.939719
156,0.939330
157,0.939275
158,0.939630
159,0.939740
160,0.940382
161,0.943848
162,0.945784
163,0.954641
164,0.962684
165,0.971717
166,0.981991
167,0.982410
168,0.982269
169,0.983755
170,0.985304
171,0.983900
172,0.984699
173,0.984367
174,0.985184
175,0.983805
176,0.983960
177,0.984380
178,0.986276
179,0.985818
180,0.987362
181,0.986980
182,0.987469
183,0.986359
184,0.986506
185,0.985638
186,0.984920
187,0.984811
188,0.984634
189,0.985120
190,0.984885
191,0.986389
192,0.985073
193,0.986662
194,0.987816
195,0.989424
196,0.989092
197,0.987852
198,0.986987
199,0.987047
200,0.986613
201,0.986857
202,0.985832
203,0.985728
204,0.985669
205,0.986041
206,0.987339
207,0.987573
208,0.989271
209,0.987453
210,0.997436
211,0.994922
212,0.993521
213,0.992694
214,0.991372
215,0.987721
216,0.987095
217,0.984442
218,0.983683
219,0.983536
220,0.983120
221,0.982258
222,0.983456
223,0.984455
224,0.984132
225,0.984277
226,0.979848
227,0.980055
228,0.978900
229,0.976075
230,0.974324
231,0.973641
232,0.971903
233,0.973593
234,0.973002
235,0.977426
236,0.977810
237,0.977846
238,0.978093
239,0.976950
240,0.983136
241,0.978995
242,0.977979
243,0.981602
244,0.986638
245,0.953953
246,0.955762
247,0.958304
248,0.958063
249,0.960312
250,0.963415
251,0.962421
252,0.967299
253,0.976071
254,0.977144
255,0.977996
256,0.980363
257,0.977611
258,0.977676
259,0.977083
260,0.974150
261,0.972343
262,0.972354
263,0.970099
264,0.970595
265,0.966367
266,0.966070
267,0.966233
268,0.964191
269,0.966489
270,0.971653
271,0.967370
272,0.965988
273,0.966178
274,0.967032
275,0.990486
276,0.990870
277,0.989421
278,0.990167
279,0.989037
280,0.989448
281,0.987940
282,0.986584
283,0.986508
284,0.987657
285,0.988652
286,0.987851
287,0.986978
288,0.987971
289,0.988219
290,0.987462
291,0.987332
292,0.986490
293,0.985448
294,0.985210
295,0.986522
296,0.986436
297,0.986870
298,0.983905
299,0.980693
300,0.983548
301,0.981697
302,0.981120
303,0.977531
304,0.978884
305,0.982912
306,0.982306
307,0.978700
308,0.980744
309,0.979249
310,0.976517
311,0.976092
312,0.978479
313,0.977911
314,0.978346
315,0.977531
316,0.976082
317,0.975333
318,0.976700
319,0.977361
320,0.975789
321,0.974723
322,0.975732
323,0.976233
324,0.975575
325,0.977208
326,0.979128
327,0.981801
328,0.985921
329,0.987978
330,0.991306
331,0.992078
332,0.991377
333,0.990402
334,0.990334
335,0.992950
336,0.992864
337,0.991922
338,0.990628
339,0.991047
340,0.991654
341,0.991136
342,0.990621
343,0.990227
344,0.990341
345,0.989550
346,0.989853
347,0.990083
348,0.989834
349,0.988754
350,0.988550
351,0.988920
352,0.990825
353,0.990158
354,0.989598
355,0.988246
356,0.988303
357,0.988922
358,0.988172
359,0.987685
360,0.994528
361,0.992454
362,0.990007
363,0.990172
364,0.989799
365,0.986226
366,0.985442
367,0.985081
368,0.983257
369,0.984467
370,0.986289
371,0.984513
372,0.983462
373,0.983808
374,0.984790
375,0.982009
376,0.984430
377,0.980124
378,0.981043
379,0.981659
380,0.983594
381,0.981256
382,0.979457
383,0.977920
384,0.978375
385,0.978561
386,0.978533
387,0.977931
388,0.978570
389,0.978341
390,0.984124
391,0.983421
392,0.981052
393,0.980487
394,0.980568
395,0.985478
396,0.985247
397,0.988073
398,0.986362
399,0.981750
400,0.980577
401,0.975339
402,0.977358
403,0.976513
404,0.975799
405,0.974011
406,0.973218
407,0.972893
408,0.974125
409,0.971695
410,0.969825
411,0.967334
412,0.967390
413,0.964481
414,0.967603
415,0.964185
416,0.962434
417,0.964286
418,0.966798
419,0.973617
420,0.978182
421,0.975182
422,0.970959
423,0.971082
424,0.967816
425,0.991459
426,0.990820
427,0.989875
428,0.989493
429,0.989646
430,0.989233
431,0.990183
432,0.990144
433,0.989719
434,0.989618
435,0.990762
436,0.991631
437,0.990995
438,0.989873
439,0.988908
440,0.989310
441,0.990076
442,0.990324
443,0.989219
444,0.987854
445,0.987889
446,0.988960
447,0.988599
448,0.988870
449,0.988307
450,0.989427
451,0.988829
452,0.989311
453,0.989582
454,0.988680
455,0.987345
456,0.986890
457,0.988221
458,0.989385
459,0.988910
460,0.986826
461,0.984449
462,0.984474
463,0.983650
464,0.983209
465,0.983540
466,0.980695
467,0.982037
468,0.980200
469,0.982683
470,0.980907
471,0.981546
472,0.979886
473,0.979918
474,0.981221
475,0.984526
476,0.983536
477,0.982501
478,0.989031
479,0.988656
480,0.989560
481,0.988685
482,0.991206
483,0.987510
484,0.983092
485,0.972408
486,0.972199
487,0.971849
488,0.967271
489,0.964035
490,0.966392
491,0.962794
492,0.964523
493,0.961515
494,0.958606
495,0.958732
496,0.957624
497,0.958310
498,0.958843
499,0.955270
500,0.956503
501,0.954274
502,0.955941
503,0.953071
504,0.957979
505,0.953525
506,0.956396
507,0.951982
508,0.952676
509,0.954591
510,0.954105
511,0.952912
512,0.953617
513,0.954357
514,0.952808
515,0.949580
516,0.948144
517,0.948572
518,0.949858
519,0.948466
520,0.949560
521,0.949720
522,0.950877
523,0.950493
524,0.950127
525,0.951563
526,0.950408
527,0.947028
528,0.947330
529,0.949613
530,0.949628
531,0.949185
532,0.950461
533,0.950284
534,0.950285
535,0.952278
536,0.953507
537,0.953347
538,0.951822
539,0.952056
540,0.956212
541,0.956974
542,0.962020
543,0.963744
544,0.965762
545,0.939811
546,0.937560
547,0.944181
548,0.946120
549,0.943411
550,0.941654
551,0.942766
552,0.939540
553,0.937519
554,0.939214
555,0.938587
556,0.942989
557,0.951788
558,0.953717
559,0.970766
560,0.977237
561,0.974837
562,0.977530
563,0.978190
564,0.977955
565,0.985079
566,0.984661
567,0.982311
568,0.983002
569,0.983261
570,0.984659
571,0.984310
572,0.984298
573,0.983672
574,0.982471
575,0.969891
576,0.968307
577,0.967112
578,0.966173
579,0.965148
580,0.963390
581,0.964604
582,0.964445
583,0.962759
584,0.961562
585,0.962217
586,0.963566
587,0.963532
588,0.964012
589,0.963605
590,0.963141
591,0.962915
592,0.962944
593,0.962936
594,0.962589
595,0.961187
596,0.961451
597,0.961296
598,0.962302
599,0.961562
600,0.969889
601,0.965178
602,0.959473
603,0.959214
604,0.954645
605,0.446330
606,0.448921
607,0.456297
608,0.458716
609,0.457413
610,0.459630
611,0.456395
612,0.453438
613,0.451109
614,0.449421
615,0.450117
616,0.451350
617,0.453364
618,0.453564
619,0.459050
620,0.464358
621,0.466245
622,0.464356
623,0.460122
624,0.458634
625,0.450344
626,0.426111
627,0.419180
628,0.412336
629,0.471399
630,0.487622
631,0.565423
632,0.648051
633,0.669002
634,0.756549
635,0.466521
636,0.470713
637,0.597917
638,0.776926
639,0.815972
640,0.926511
641,0.934580
642,0.937849
643,0.937761
644,0.934083
645,0.932112
646,0.930579
647,0.929348
648,0.930367
649,0.931938
650,0.933560
651,0.930639
652,0.930769
653,0.930981
654,0.930441
655,0.930529
656,0.927750
657,0.928422
658,0.923546
659,0.923498
660,0.918025
661,0.912530
662,0.903951
663,0.902513
664,0.890941
665,0.947055
666,0.947284
667,0.947290
668,0.945361
669,0.945989
670,0.947696
671,0.949000
672,0.946640
673,0.944288
674,0.943897
675,0.943359
676,0.944382
677,0.942839
678,0.944741
679,0.944012
680,0.944556
681,0.945381
682,0.945025
683,0.945808
684,0.945706
685,0.945060
686,0.942758
687,0.944973
688,0.948137
689,0.942263
690,0.944815
691,0.936498
692,0.927044
693,0.924304
694,0.916004
695,0.985252
696,0.986821
697,0.988053
698,0.986305
699,0.986499
700,0.986719
701,0.985985
702,0.983461
703,0.984014
704,0.986595
705,0.987722
706,0.986262
707,0.985492
708,0.984292
709,0.985065
710,0.986092
711,0.985267
712,0.984787
713,0.984953
714,0.984450
715,0.983893
716,0.985656
717,0.985203
718,0.986009
719,0.985020
720,0.988279
721,0.989313
722,0.989725
723,0.988609
724,0.987365
725,0.987616
726,0.988844
727,0.989836
728,0.988617
729,0.988295
730,0.988452
731,0.986951
732,0.986447
733,0.986774
734,0.986746
735,0.986826
736,0.984584
737,0.985860
738,0.986610
739,0.987077
740,0.985779
741,0.984991
742,0.984298
743,0.985622
744,0.986132
745,0.985114
746,0.984598
747,0.984330
748,0.983562
749,0.983141
750,0.984622
751,0.984321
752,0.983903
753,0.982626
754,0.983102
755,0.984739
756,0.985082
757,0.983269
758,0.983210
759,0.983442
760,0.984924
761,0.985668
762,0.984807
763,0.984234
764,0.984428
765,0.984035
766,0.983751
767,0.984019
768,0.984085
769,0.983772
770,0.983014
771,0.983880
772,0.984801
773,0.984613
774,0.983471
775,0.983450
776,0.983974
777,0.985463
778,0.985847
779,0.985230
780,0.984470
781,0.986180
782,0.985835
783,0.986050
784,0.986487
785,0.912121
786,0.911712
787,0.910280
788,0.913142
789,0.913665
790,0.915488
791,0.913778
792,0.914477
793,0.919428
794,0.924985
795,0.925566
796,0.925244
797,0.927362
798,0.929715
799,0.932839
800,0.931323
801,0.932439
802,0.933779
803,0.929847
804,0.928681
805,0.931481
806,0.932894
807,0.931355
808,0.926425
809,0.928676
810,0.934319
811,0.936686
812,0.935124
813,0.934732
814,0.931614
815,0.981264
816,0.983155
817,0.983978
818,0.984555
819,0.983951
820,0.983343
821,0.983073
822,0.984516
823,0.985539
824,0.984793
825,0.982113
826,0.980436
827,0.979679
828,0.979787
829,0.976644
830,0.973539
831,0.972301
832,0.972824
833,0.972658
834,0.971602
835,0.972517
836,0.973971
837,0.973836
838,0.973984
839,0.974571
840,0.980855
841,0.981264
842,0.977801
843,0.978170
844,0.979444
845,0.990181
846,0.990046
847,0.988747
848,0.987009
849,0.987808
850,0.988268
851,0.987953
852,0.987289
853,0.988709
854,0.988311
855,0.988472
856,0.989469
857,0.990014
858,0.989802
859,0.987504
860,0.987760
861,0.989147
862,0.990287
863,0.989342
864,0.987827
865,0.987721
866,0.988805
867,0.988230
868,0.988153
869,0.987289
870,0.990240
871,0.989059
872,0.988673
873,0.988701
874,0.989543
875,0.989207
876,0.987052
877,0.987449
878,0.989037
879,0.990099
880,0.989144
881,0.987468
882,0.987978
883,0.989065
884,0.988989
885,0.988499
886,0.988643
887,0.987686
888,0.988531
889,0.988732
890,0.988799
891,0.989168
892,0.988791
893,0.987052
894,0.987625
895,0.989006
896,0.989766
897,0.988378
898,0.986865
899,0.988155
900,0.992741
901,0.991792
902,0.990947
903,0.989666
904,0.989315
905,0.990694
906,0.990064
907,0.989792
908,0.990216
909,0.989878
910,0.987978
911,0.989234
912,0.990912
913,0.991435
914,0.991171
915,0.989331
916,0.990975
917,0.992632
918,0.991554
919,0.992641
920,0.991394
921,0.991786
922,0.992893
923,0.992246
924,0.991867
925,0.991549
926,0.991395
927,0.990211
928,0.991141
929,0.991570
930,0.991374
931,0.990814
932,0.990007
933,0.990178
934,0.991116
935,0.989638
936,0.989347
937,0.989016
938,0.989553
939,0.989432
940,0.988914
941,0.988565
942,0.988667
943,0.989431
944,0.988400
945,0.989277
946,0.990495
947,0.990099
948,0.989276
949,0.988788
950,0.989612
951,0.990044
952,0.990273
953,0.990555
954,0.990426
955,0.990827
956,0.991370
957,0.991041
958,0.990591
959,0.991077
960,0.994206
961,0.993485
962,0.994494
963,0.994864
964,0.994179
965,0.979991
966,0.979336
967,0.982767
968,0.982497
969,0.978972
970,0.975680
971,0.970853
972,0.971177
973,0.970147
974,0.970731
975,0.971012
976,0.970320
977,0.972126
978,0.973247
979,0.973153
980,0.973786
981,0.970530
982,0.968678
983,0.969293
984,0.968411
985,0.970275
986,0.972738
987,0.971047
988,0.969981
989,0.970976
990,0.976160
991,0.974141
992,0.969727
993,0.969337
994,0.968133
995,0.988307
996,0.988749
997,0.989429
998,0.988702
999,0.987107
1000,0.986714
1001,0.987631
1002,0.988525
1003,0.989325
1004,0.988608
1005,0.988137
1006,0.988615
1007,0.989497
1008,0.989678
1009,0.988946
1010,0.989304
1011,0.989551
1012,0.988733
1013,0.988656
1014,0.987802
1015,0.987446
1016,0.986653
1017,0.986707
1018,0.987306
1019,0.988369
1020,0.991862
1021,0.989917
1022,0.989013
1023,0.989694
1024,0.990386
1025,0.988192
1026,0.986815
1027,0.987604
1028,0.988383
1029,0.988438
1030,0.989042
1031,0.988760
1032,0.988813
1033,0.987328
1034,0.987627
1035,0.989312
1036,0.990266
1037,0.990276
1038,0.988793
1039,0.988175
1040,0.989185
1041,0.989863
1042,0.989434
1043,0.987705
1044,0.988472
1045,0.989866
1046,0.988314
1047,0.987390
1048,0.987864
1049,0.987344
1050,0.988061
1051,0.986545
1052,0.985557
1053,0.988348
1054,0.988168
1055,0.911175
1056,0.914919
1057,0.915313
1058,0.913988
1059,0.909425
1060,0.903865
1061,0.904920
1062,0.906103
1063,0.904557
1064,0.902230
1065,0.901514
1066,0.898682
1067,0.897381
1068,0.897732
1069,0.898960
1070,0.896027
1071,0.896731
1072,0.893879
1073,0.891737
1074,0.892821
1075,0.893715
1076,0.889461
1077,0.885701
