Time  Yaw  Pitch  Roll
2,12 329,9336 14,90359 0,2375732
2,14 330,4474 14,71886 0,156215
2,16 330,8387 14,71207 0,1686452
2,18 330,9716 14,8166 0,1390243
2,2 331,2155 15,19478 0,2437734
2,22 331,469 15,58645 0,266864
2,24 331,7917 15,92293 0,1829079
2,26 332,0801 16,26586 359,9034
2,28 332,2469 16,38478 359,6784
2,3 332,5981 16,70337 359,062
2,32 332,9672 16,99313 358,4232
2,34 333,2859 17,26185 357,9015
2,36 333,5412 17,62252 357,6442
2,38 333,6242 17,74934 357,6296
2,4 333,734 18,11815 357,7028
2,42 333,7354 18,30516 357,7929
2,44 333,6122 18,34769 357,8573
2,46 333,3376 18,48017 357,8486
2,48 333,2117 18,50705 357,8478
2,5 332,8997 18,65418 357,7819
2,52 332,5641 18,7597 357,7144
2,54 332,2263 18,86062 357,763
2,56 331,9643 19,05459 357,8216
2,58 331,8691 19,11363 357,9192
2,6 331,7011 19,23694 358,0704
2,62 331,602 19,32808 358,1374
2,64 331,571 19,36102 358,226
2,66 331,5898 19,3483 358,1725
2,68 331,6198 19,41028 358,1355
2,7 331,6749 19,46549 358,0912
2,72 331,6645 19,47387 358,1057
2,74 331,7083 19,48345 358,0866
2,76 331,7182 19,4778 358,0865
2,78 331,7114 19,46341 358,1143
2,8 331,7095 19,30785 358,2067
2,82 331,7218 19,05171 358,3609
2,84 331,7375 18,71948 358,5081
2,86 331,853 18,41475 358,7217
2,88 331,9019 18,26854 358,8152
2,9 331,9349 17,95986 359,0844
2,92 331,9111 17,8072 359,4836
2,94 331,8625 17,58493 359,8235
2,96 331,7623 17,3968 359,9617
2,98 331,7035 17,36369 359,9632
3 331,6502 17,23545 0,003552864
3,02 331,5186 17,23128 -0,004793956
3,04 331,3975 17,36446 359,9592
3,06 331,2139 17,46671 359,9384
3,08 331,071 17,53028 359,9144
3,1 330,9419 17,58009 359,8478
3,12 330,7983 17,64883 359,6956
3,14 330,6185 17,63508 359,4572
3,16 330,5735 17,62348 359,2931
3,18 330,5646 17,58914 359,1853
3,2 330,489 17,50089 359,0322
3,22 330,5359 17,46145 358,91
3,24 330,5608 17,39256 358,7575
3,26 330,6167 17,30958 358,6606
3,28 330,7103 17,1593 358,6383
3,3 330,7398 16,98079 358,5161
3,32 330,8017 16,68613 358,4675
3,34 330,849 16,25533 358,3708
3,36 330,8244 15,78794 358,3037
3,38 330,8054 15,27177 358,2775
3,4 330,8082 15,02916 358,2871
3,42 330,7761 14,52846 358,2434
3,44 330,7206 14,04636 358,2285
3,46 330,6787 13,51206 358,2533
3,48 330,5475 12,98274 358,2557
3,5 330,5523 12,79684 358,2422
3,52 330,494 12,22328 358,2591
3,54 330,4211 11,6853 358,2263
3,56 330,3575 11,11148 358,1814
3,58 330,3417 10,61953 358,1664
3,6 330,3801 10,32081 358,2318
3,62 330,4442 9,851717 358,1761
3,64 330,5105 9,33873 358,2416
3,66 330,6124 8,909007 358,3337
3,68 330,7647 8,660081 358,3761
3,7 330,8434 8,538223 358,4655
3,72 330,9749 8,358966 358,5586
3,74 331,1035 8,2951 358,6497
3,76 331,1474 8,093034 358,7352
3,78 331,2124 7,885409 358,719
3,8 331,2124 7,820682 358,6775
3,82 331,2427 7,641195 358,58
3,84 331,2526 7,551733 358,4089
3,86 331,2276 7,60149 358,3159
3,88 331,1985 7,645165 358,2981
3,9 331,195 7,691872 358,3037
3,92 331,1632 7,964178 358,2746
3,94 331,1222 8,33188 358,3676
3,96 331,2053 8,754416 358,5048
3,98 331,2332 9,016301 358,6585
4 331,2249 9,211452 358,6891
4,02 331,1708 9,502337 358,771
4,04 331,1855 9,832984 358,9067
4,06 331,1558 10,1617 358,9758
4,08 331,2187 10,34991 359,0971
4,1 331,2184 10,37263 359,2083
4,12 331,3681 10,2402 359,5067
4,14 331,6086 9,850973 359,879
4,16 331,8816 9,486798 0,1792207
4,18 332,0585 9,371138 0,3249381
4,2 332,3959 9,163494 0,5996506
4,22 332,7803 9,058327 0,7606498
4,24 333,1933 9,054264 0,9487006
4,26 333,6239 9,10663 1,030734
4,28 334,0493 9,228836 1,083863
4,3 334,2203 9,296264 1,089492
4,32 334,51 9,528256 1,096614
4,34 334,7535 9,725886 1,129632
4,36 335,0115 9,837761 1,115392
4,38 335,1205 9,889062 1,094755
4,4 335,1703 10,05399 1,049321
4,42 335,2303 10,14554 1,023777
4,44 335,192 10,23361 0,8954433
4,46 335,1499 10,16515 0,9103572
4,48 335,0918 10,17625 0,8285934
4,5 335,0375 10,17039 0,7919207
4,52 334,9852 10,18536 0,7223981
4,54 334,9488 10,16447 0,6949762
4,56 334,9842 10,14176 0,656935
4,58 335,2372 10,14346 0,6651077
4,6 335,4612 10,12378 0,6942773
4,62 336,0398 10,10518 0,789957
4,64 336,8098 10,09522 0,9408673
4,66 337,7208 10,13797 1,127426
4,68 338,6518 10,15226 1,330289
4,7 339,1253 10,24205 1,447502
4,72 340,016 10,40757 1,612377
4,74 340,8414 10,50268 1,703067
4,76 341,5715 10,55077 1,796526
4,78 342,1235 10,48099 1,819377
4,8 342,4596 10,48411 1,827977
4,82 342,9042 10,42714 1,784403
4,84 343,3136 10,28448 1,658319
4,86 343,6453 10,01215 1,5705
4,88 344,0927 9,756315 1,456218
4,9 344,3597 9,591909 1,399005
4,92 344,9177 9,395851 1,318954
4,94 345,5939 9,190977 1,242913
4,96 346,5163 9,000065 1,260178
4,98 347,5849 8,823613 1,304002
5 348,3094 8,723818 1,392798
5,02 349,6852 8,488136 1,510245
5,04 351,1606 8,274913 1,628015
5,06 352,6999 8,000966 1,788026
5,08 354,3367 7,78141 1,811895
5,1 355,2461 7,647597 1,842134
5,12 357,215 7,258276 1,943509
5,14 359,4669 6,825563 2,155518
5,16 1,843792 6,322311 2,29387
5,18 4,625289 5,844264 2,289796
5,2 6,027095 5,611744 2,345261
5,22 9,040055 5,148217 2,501821
5,24 11,83074 4,809206 2,739141
5,26 14,18515 4,671101 2,918367
5,28 16,10356 4,627927 3,105491
5,3 16,83856 4,631324 3,191711
5,32 17,91636 4,66904 3,165355
5,34 18,60977 4,675407 3,02278
5,36 19,1341 4,622797 2,8125
5,38 19,42355 4,59468 2,689589
5,4 19,39771 4,563148 2,653129
5,42 19,27479 4,526957 2,622982
5,44 18,94218 4,248816 2,562238
5,46 18,19608 3,660342 2,233448
5,48 17,31768 3,02355 1,836935
5,5 16,85461 2,604745 1,601523
5,52 15,8748 1,839863 1,051247
5,54 14,87161 1,154256 0,538853
5,56 13,8601 0,4073302 0,1744384
5,58 12,83567 359,5878 359,8687
5,6 11,7222 358,9454 359,6212
5,62 11,31854 358,7253 359,4997
5,64 10,47154 358,1367 359,3485
5,66 9,605179 357,3813 359,3521
5,68 8,811918 356,5739 359,2942
5,7 8,027666 355,9505 359,4352
5,72 7,711498 355,6199 359,5168
5,74 7,05965 355,0165 359,6729
5,76 6,464548 354,6084 359,6774
5,78 5,841065 354,3568 359,6529
5,8 5,227096 354,3068 359,6286
5,82 4,985651 354,3246 359,632
5,84 4,353463 354,5241 359,6718
5,86 3,786541 354,9026 359,6187
5,88 3,401854 355,0951 359,5907
5,9 2,975368 355,4552 359,6188
5,92 2,810444 355,6305 359,6508
5,94 2,493313 356,0273 359,7977
5,96 2,279624 356,4887 359,9064
5,98 2,074409 357,0033 0,06140723
6 1,813614 357,6607 0,1981319
6,02 1,694235 357,9067 0,2454239
6,04 1,430173 358,255 0,3485812
6,06 1,122267 358,5303 0,3670106
6,08 0,7388842 358,9786 0,4595756
6,1 0,3078575 359,4744 0,4514666
6,12 0,1263356 359,7189 0,414792
6,14 359,6347 0,08212709 0,449522
6,16 359,189 0,4226216 0,4876997
6,18 358,7307 0,626406 0,49466
6,2 358,3645 0,6761741 0,4851641
6,22 358,1772 0,697569 0,4478956
6,24 357,8708 0,7401956 0,347088
6,26 357,6656 0,7854093 0,2822897
6,28 357,5178 0,8176675 0,1646911
6,3 357,4497 0,819348 0,09876419
6,32 357,3491 0,802334 0,1185396
6,34 357,3854 0,8315948 0,1134513
6,36 357,3113 0,8648096 0,1242536
6,38 357,2478 0,977029 0,127252
6,4 357,2455 1,05974 0,1622978
6,42 357,1896 1,15372 0,1786432
6,44 357,1317 1,152141 0,1761326
6,46 357,146 1,15357 0,2019353
6,48 357,2293 1,171103 0,1995317
6,5 357,6913 1,121268 0,2687603
6,52 357,9588 1,084614 0,3119968
6,54 358,5869 0,9729435 0,4236552
6,56 359,3392 0,9971169 0,4423132
6,58 0,1427909 0,9899217 0,5421336
6,6 1,003609 0,9194492 0,5859363
6,62 1,576681 0,8779569 0,6712881
6,64 2,763494 0,7242391 0,6961075
6,66 4,291008 0,6032848 0,6701775
6,68 6,330687 0,3595621 0,5762547
6,7 8,88693 0,1639695 0,4297573
6,72 10,55815 0,05106426 0,3133112
6,74 13,80139 359,9302 0,272003
6,76 17,30816 359,9156 0,2798399
6,78 20,73241 359,7556 0,3164485
6,8 24,02479 359,7471 0,3952729
6,82 25,43493 359,7706 0,4787033
6,84 27,97219 359,8996 0,6794927
6,86 29,94105 0,07235763 0,838744
6,88 31,39134 0,2307081 0,8624906
6,9 32,42066 0,3158567 0,8315242
6,92 32,73792 0,4307496 0,8294688
6,94 33,35643 0,5634215 0,7702844
6,96 33,66008 0,7215741 0,6384991
6,98 33,74634 0,9039906 0,6318267
7 33,60294 1,145731 0,6138965
7,02 33,3976 1,286012 0,5699348
7,04 33,02279 1,440405 0,5321055
7,06 32,56205 1,592589 0,5487718
7,08 32,07241 1,65614 0,462758
7,1 31,7331 1,722814 0,379733
7,12 31,68383 1,763656 0,3863702
7,14 31,46609 1,738977 0,3552315
7,16 31,39767 1,800555 0,3915836
7,18 31,31828 1,725943 0,3899259
7,2 31,28572 1,611977 0,3865209
7,22 31,29196 1,535803 0,3516278
7,24 31,17781 1,328857 0,3508761
7,26 31,00731 0,9718614 0,3005709
7,28 30,80447 0,6263628 0,410216
7,3 30,53419 0,09141628 0,3198689
7,32 30,3298 359,7327 0,2548132
7,34 29,92712 359,0288 0,03337707
7,36 29,4674 358,3475 359,8762
7,38 28,99866 357,7733 359,7458
7,4 28,53379 357,2382 359,6153
7,42 28,32194 356,959 359,5588
7,44 27,89489 356,6374 359,4886
7,46 27,59465 356,4195 359,4273
7,48 27,26631 356,4067 359,3931
7,5 26,97099 356,4659 359,3857
7,52 26,83308 356,5848 359,4037
7,54 26,53389 356,7712 359,5433
7,56 26,21414 357,0859 359,6626
7,58 25,84977 357,6575 359,7664
7,6 25,38246 358,1952 359,9164
7,62 25,07941 358,4746 359,9671
7,64 24,50011 359,1188 0,1062254
7,66 23,89873 359,7658 0,2914618
7,68 23,20483 0,3323575 0,4065377
7,7 22,59483 0,907677 0,3489663
7,72 22,21585 1,128373 0,3160929
7,74 21,4832 1,652491 0,3573503
7,76 20,60636 2,218315 0,3337913
7,78 19,60072 2,705924 0,2993999
7,8 18,47935 3,163053 0,227498
7,82 17,86485 3,417292 0,09541579
7,84 16,72653 3,766913 359,9568
7,86 15,64522 4,084116 359,7081
7,88 14,55651 4,415834 359,5543
7,9 13,53475 4,645377 359,4809
7,92 12,97278 4,650338 359,4432
7,94 12,01309 4,542126 359,4366
7,96 11,1216 4,615189 359,3907
7,98 10,3531 4,735581 359,2575
8 9,544192 4,775505 359,1976
8,02 9,225746 4,743247 359,2076
8,04 8,628404 4,892511 359,24
8,059999 8,052218 5,264233 359,2794
8,08 7,44507 5,793938 359,2382
8,099999 6,803149 6,315369 359,3458
8,12 6,42026 6,587626 359,4235
8,139999 5,748023 7,314333 359,4634
8,16 4,953119 8,129206 359,4089
8,179999 4,199013 8,97902 359,2982
8,2 3,56557 9,821398 359,2964
8,22 3,286693 10,15014 359,284
8,24 2,685153 10,65418 359,3548
8,26 2,204511 10,88234 359,4682
8,28 1,717695 11,00047 359,538
8,3 1,476101 10,86642 359,6178
8,32 1,036881 10,63519 359,8024
8,34 0,5411483 10,29821 359,9165
8,36 0,03189215 9,861905 0,09645952
8,38 359,5613 9,525991 0,2057434
8,4 358,9453 9,061151 0,3032628
8,42 358,3537 8,75762 0,4326937
8,44 358,0384 8,603496 0,4417846
8,46 357,5442 8,295219 0,4591456
8,48 357,0701 7,949703 0,4724659
8,5 356,7109 7,810448 0,5586501
8,52 356,3857 7,680604 0,6195017
8,54 356,113 7,570774 0,8282543
8,559999 355,9436 7,495599 0,8359548
8,58 355,8965 7,412775 0,9267298
8,599999 355,6548 7,237265 1,022612
8,62 355,4124 7,06891 1,088323
8,639999 355,1468 6,921359 1,168745
8,66 354,9659 6,828402 1,176566
8,679999 354,8351 6,712719 1,226202
8,7 354,8175 6,67632 1,265663
8,72 354,6637 6,557066 1,273984
8,74 354,7534 6,505246 1,255552
8,76 354,8054 6,325011 1,195269
8,78 354,9945 6,181482 1,212265
8,8 355,2686 5,969514 1,203368
8,82 355,4374 5,863927 1,233407
8,84 355,7563 5,686029 1,239347
8,86 356,0401 5,614678 1,319535
8,88 356,3542 5,542876 1,383678
8,9 356,634 5,452148 1,437474
8,92 356,7037 5,465177 1,447031
8,94 356,847 5,451831 1,404985
8,96 356,8115 5,435818 1,387632
8,98 356,85 5,508536 1,404465
9 356,8925 5,615044 1,382597
9,02 356,8529 5,632505 1,370984
9,04 356,7928 5,740506 1,334135
9,059999 356,7274 5,805903 1,281816
9,08 356,7356 5,860842 1,243219
9,099999 356,7426 5,876669 1,204946
9,12 356,7619 5,897827 1,191534
9,139999 356,8404 5,921917 1,152796
9,16 356,9592 5,945849 1,159598
9,179999 357,2049 5,948865 1,146505
9,2 357,4927 5,96929 1,095992
9,22 357,6959 5,90431 1,05446
9,24 358,0032 5,855691 1,060095
9,26 358,4466 5,896217 1,029581
9,28 358,7889 5,892776 1,038887
9,3 359,1631 5,90403 1,005422
9,32 359,2516 5,94488 0,9407767
9,34 359,6621 5,895897 0,7286617
9,36 0,1525766 5,984407 0,4102173
9,38 0,6339688 5,995937 0,1080948
9,4 1,208387 5,953655 359,7355
9,42 1,471348 5,916741 359,6181
9,44 1,951423 5,771969 359,4399
9,46 2,373205 5,712666 359,3711
9,48 2,779961 5,813676 359,4445
9,5 3,056934 6,191813 359,6417
9,52 3,203083 6,361444 359,742
9,54 3,423227 6,91162 359,9307
9,559999 3,48539 7,482832 0,1653221
9,58 3,425097 8,058105 0,3761404
9,599999 3,473318 8,621328 0,6039963
9,62 3,484354 8,798357 0,6454019
9,639999 3,495827 9,195247 0,7362474
9,66 3,576119 9,451535 0,8531548
9,679999 3,582415 9,703925 0,9880779
9,7 3,545534 9,97503 1,174412
9,719999 3,488371 10,1455 1,314378
9,74 3,352542 10,42325 1,579933
9,76 3,064307 10,77273 1,673791
9,78 2,801856 11,03251 1,592236
9,8 2,550177 11,35796 1,438591
9,82 2,417631 11,39108 1,426453
9,84 1,998793 11,50434 1,425844
9,86 1,582792 11,53338 1,507074
9,88 1,083972 11,46703 1,47926
9,9 0,6078334 11,31051 1,450003
9,92 0,3136863 11,17039 1,471586
9,94 359,7743 11,05564 1,48395
9,96 359,2107 10,99863 1,352749
9,98 358,7395 10,91387 1,241963
10 358,308 10,84686 1,092852
10,02 358,2142 10,82208 1,108248
10,04 358,0612 10,50846 1,037486
10,06 357,9102 10,17699 0,885578
10,08 357,9252 9,815944 0,8644164
10,1 357,8217 9,278143 0,7686009
10,12 357,5928 9,10657 0,7725834
10,14 357,4606 8,63769 0,8121416
10,16 357,1973 8,260137 0,7701349
10,18 356,96 7,932381 0,7809094
10,2 357,0179 7,304427 0,8670207
10,22 357,2162 6,934749 1,008092
10,24 357,3388 5,985505 1,113098
10,26 357,064 5,331939 1,002294
10,28 356,6089 5,177114 1,187557
10,3 356,2762 4,969082 1,255968
10,32 356,1493 4,894174 1,256732
10,34 355,9895 5,044358 1,486811
10,36 355,7912 5,33753 1,744514
10,38 355,6996 5,343779 1,804012
10,4 355,5588 5,279787 2,094384
10,42 355,4968 5,068798 2,150423
10,44 355,2013 4,341179 2,11405
10,46 354,7747 3,524628 1,937982
10,48 354,4831 3,112955 1,91525
10,5 354,1013 2,450088 1,840006
10,52 353,9998 2,136969 1,826604
10,54 353,8746 1,761002 1,897569
10,56 353,7463 1,299335 1,888678
10,58 353,6055 0,6122066 1,701391
10,6 353,6077 359,9881 1,692918
10,62 353,591 359,6544 1,66229
10,64 353,6785 359,0891 1,678229
10,66 353,8393 358,9359 1,888998
10,68 353,9651 358,7638 1,968051
10,7 353,976 358,9698 2,104662
10,72 354,0204 358,9796 2,144117
10,74 354,1739 359,3697 2,43648
10,76 354,2471 359,6605 2,578012
10,78 354,3868 359,7264 2,548362
10,8 354,4744 359,5847 2,60093
10,82 354,5073 359,4863 2,639318
10,84 354,5338 359,0937 2,889762
10,86 354,4519 358,6029 2,900928
10,88 354,3114 358,2927 2,696204
10,9 354,1659 358,1536 2,267318
10,92 354,1125 358,1299 2,181437
10,94 354,0428 358,0645 2,052883
10,96 354,0682 358,2876 2,232782
10,98 354,1536 358,5462 2,381076
11 354,4885 359,0965 2,452395
11,02 354,6009 359,2817 2,524214
11,04 354,8395 359,5735 2,60295
11,06 355,026 0,03796133 2,755629
11,08 355,0492 0,4403466 2,608979
11,1 354,9225 0,8606796 2,588104
11,12 354,8677 1,082704 2,522256
11,14 354,7479 1,259175 2,481333
11,16 354,5807 1,603893 2,346175
11,18 354,3787 1,856054 2,143579
11,2 354,0681 1,973655 2,036126
11,22 353,9426 1,992525 1,904408
11,24 353,55 2,077657 1,865553
11,26 353,3091 2,154146 1,929862
11,28 353,2343 2,235955 1,74935
11,3 353,3313 2,204426 1,691363
11,32 353,3981 2,212332 1,608309
11,34 353,4984 2,262312 1,573638
11,36 353,6757 2,480996 1,486566
11,38 353,765 2,751666 1,439507
11,4 353,8878 2,788345 1,324095
11,42 353,9799 2,769764 1,300127
11,44 354,1678 2,836008 1,166679
11,46 354,436 2,942685 0,9986085
11,48 354,9019 3,01675 0,9067478
11,5 355,5086 3,182723 0,8000108
11,52 355,8162 3,261279 0,7371114
11,54 356,7438 3,455329 0,7888225
11,56 357,587 3,54011 0,865805
11,58 358,3177 3,629166 1,038727
11,6 358,9568 3,803536 1,21447
11,62 359,1301 3,829277 1,312002
11,64 359,1576 3,886973 1,39087
11,66 358,9843 3,935249 1,312155
11,68 358,9795 4,022827 1,144183
11,7 358,9575 4,148102 1,062394
11,72 358,9557 4,218656 1,04248
11,74 359,1691 4,335887 1,103843
11,76 359,6588 4,472009 1,279059
11,78 0,2985439 4,466568 1,666927
11,8 0,6981435 4,629564 1,856757
11,82 0,7563605 4,642622 1,932565
11,84 0,7687043 4,683255 1,881793
11,86 0,4194213 4,74941 1,800256
11,88 359,3423 4,937534 1,640502
11,9 358,8242 4,997245 1,31755
11,92 358,5901 4,928934 1,242201
11,94 358,0631 4,72277 0,8763584
11,96 357,9102 4,076432 0,7544435
11,98 357,8961 4,21223 0,8572509
12 358,1763 4,369439 1,17128
12,02 358,3205 4,449272 1,35574
12,04 358,852 4,299843 1,696879
12,06 359,3254 4,337948 1,984425
12,08 359,519 4,391274 2,273602
12,1 359,3477 4,73072 2,299337
12,12 359,1967 4,923897 2,321552
12,14 358,7549 5,149474 2,295057
12,16 358,2541 5,27681 2,221339
12,18 357,5836 5,13372 2,176285
12,2 356,9082 4,804724 1,909974
12,22 356,5221 4,753078 1,745621
12,24 355,7162 4,917851 1,661954
12,26 355,1812 5,130454 1,575906
12,28 355,0795 5,475059 1,548604
12,3 354,9088 6,212531 1,955491
12,32 354,7754 6,533975 2,207668
12,34 354,5247 6,908015 2,478164
12,36 354,151 6,860172 2,505419
12,38 353,7194 6,850601 2,344274
12,4 353,364 6,853559 2,152046
12,42 353,2448 7,063553 2,168879
12,44 352,8273 7,539292 2,329372
12,46 352,5381 8,256061 2,32227
12,48 352,149 8,934719 2,20351
12,5 351,6656 9,287473 1,91647
12,52 351,5258 9,25619 1,805374
12,54 351,2044 8,872662 1,454135
12,56 350,934 8,507427 1,088116
12,58 350,6646 8,083087 0,6438852
12,6 350,5698 7,733436 0,3287222
12,62 350,5249 7,620237 0,1452925
12,64 350,5344 7,453948 0,05828051
12,66 350,8084 7,301536 0,03509039
12,68 351,3281 7,169413 0,3359798
12,7 352,0695 6,77656 0,6719797
12,72 352,4091 6,469988 0,7634103
12,74 353,1065 5,849058 0,9314692
12,76 353,8457 5,247929 1,200241
12,78 354,5029 4,666045 1,438793
12,8 355,1656 3,945694 1,665799
12,82 355,5005 3,637913 1,763224
12,84 356,1551 3,121984 1,818876
12,86 357,065 2,562393 1,932591
12,88 357,9843 1,962578 2,09112
12,9 358,9564 1,355932 2,150499
12,92 359,4819 1,076926 2,106515
12,94 0,579423 0,6635863 1,99593
12,96 1,795144 0,09397405 2,127034
12,98 2,818342 359,5659 2,074017
13 3,879401 359,1258 2,03968
13,02 4,457254 358,7889 1,954802
13,04 5,728286 358,2679 1,881246
13,06 7,27647 357,7401 1,73745
13,08 8,962638 357,0528 1,727715
13,1 10,75013 356,4517 1,629701
13,12 11,6275 356,2092 1,634013
13,14 13,27257 355,833 1,496541
13,16 14,73258 355,5129 1,403746
13,18 16,13894 355,2549 1,3527
13,2 17,62376 354,9485 1,280214
13,22 18,41536 354,8558 1,274231
13,24 20,01849 354,5555 1,309048
13,26 21,53732 354,0866 1,25175
13,28 23,1372 353,4028 1,255308
13,3 24,71399 352,6464 1,379367
13,32 25,53679 352,2337 1,429375
13,34 27,00522 351,1936 1,396842
13,36 28,01758 350,2986 1,33249
13,38 28,61534 349,6204 1,274346
13,4 28,81004 349,0354 1,116216
13,42 29,18157 347,8513 0,9195464
13,44 29,61344 346,7111 0,7776947
13,46 29,93694 345,7819 0,6412302
13,48 30,18653 344,9666 0,5550711
13,5 30,17796 344,6622 0,5248669
13,52 30,15888 344,5475 0,5965987
13,54 29,89674 344,6873 0,8296055
13,56 29,80766 344,8817 0,9256789
13,58 29,60947 345,0892 1,195174
13,6 29,49312 345,4394 1,45392
13,62 29,44609 345,5754 1,523379
13,64 29,28812 345,7283 1,665347
13,66 29,1674 345,7959 1,657593
13,68 29,04376 345,8494 1,613123
13,7 28,94593 345,9814 1,577834
13,72 28,95102 345,9885 1,508072
13,74 28,93489 346,0942 1,381846
13,76 28,89163 346,1879 1,27594
13,78 28,90506 346,1956 1,309554
13,8 28,9186 346,2184 1,353197
13,82 28,99233 346,2997 1,355548
13,84 29,1154 346,3684 1,379195
13,86 29,43496 346,515 1,363153
13,88 29,79845 346,7018 1,328436
13,9 30,32884 346,8377 1,139162
13,92 30,70057 346,8862 1,069647
13,94 31,84416 347,0879 0,6989185
13,96 33,25384 347,2658 0,3936883
13,98 34,90484 347,481 359,8379
14 37,12978 347,7751 359,0931
14,02 38,39495 348,0251 358,5981
14,04 41,17846 348,5452 357,7567
14,06 43,75141 349,0754 357,3495
14,08 46,10587 349,7405 357,2186
14,1 47,91494 350,4187 357,2285
14,12 48,57818 350,7953 357,1858
14,14 49,39811 351,4641 357,2562
14,16 49,70052 352,0016 357,1804
14,18 49,63381 352,3661 357,1476
14,2 49,24739 352,5074 357,3122
14,22 49,02956 352,6149 357,4226
14,24 48,6396 352,8138 357,5084
14,26 48,38197 353,0712 357,5603
14,28 48,19799 353,2349 357,5652
14,3 48,04155 353,2383 357,5116
14,32 48,02286 353,2336 357,5118
14,34 47,91263 353,1324 357,5407
14,36 47,849 353,0938 357,4811
14,38 47,83231 353,0358 357,4235
14,4 47,78115 352,9742 357,4361
14,42 47,7444 353,0029 357,407
14,44 47,66515 353,0232 357,467
14,46 47,4741 353,0007 357,5506
14,48 47,27336 352,9748 357,5644
14,5 47,164 352,9998 357,4915
14,52 46,98708 353,0073 357,5112
14,54 46,91531 352,9254 357,4202
14,56 46,80849 352,9055 357,4072
