frame,value
0,0.996429
1,0.996859
2,0.996392
3,0.996263
4,0.995782
5,0.995242
6,0.994088
7,0.993641
8,0.993251
9,0.993280
10,0.992993
11,0.992899
12,0.992827
13,0.993042
14,0.993072
15,0.993697
16,0.993917
17,0.994762
18,0.994749
19,0.994445
20,0.994206
21,0.993456
22,0.992625
23,0.992303
24,0.992186
25,0.992044
26,0.992094
27,0.992069
28,0.992449
29,0.992857
30,0.995375
31,0.995448
32,0.995112
33,0.994627
34,0.995002
35,0.994546
36,0.994332
37,0.993693
38,0.993142
39,0.992779
40,0.992128
41,0.991727
42,0.991822
43,0.991940
44,0.992163
45,0.991860
46,0.992100
47,0.992116
48,0.991468
49,0.990990
50,0.991087
51,0.991231
52,0.991104
53,0.990637
54,0.989851
55,0.988661
56,0.986797
57,0.986350
58,0.986153
59,0.985922
60,0.989320
61,0.989359
62,0.990624
63,0.991041
64,0.991286
65,0.990888
66,0.990495
67,0.990038
68,0.989875
69,0.989836
70,0.989794
71,0.989398
72,0.989032
73,0.987987
74,0.986987
75,0.986654
76,0.986324
77,0.986026
78,0.985755
79,0.985676
80,0.985894
81,0.986974
82,0.987285
83,0.987746
84,0.987957
85,0.988538
86,0.988754
87,0.988611
88,0.988332
89,0.988171
90,0.989937
91,0.989450
92,0.990076
93,0.936109
94,0.938713
95,0.939086
96,0.939028
97,0.939065
98,0.938121
99,0.936207
100,0.928264
101,0.920308
102,0.917787
103,0.916004
104,0.913603
105,0.912418
106,0.913097
107,0.913201
108,0.911776
109,0.910184
110,0.907464
111,0.908516
112,0.909867
113,0.911464
114,0.911608
115,0.911469
116,0.908321
117,0.904803
118,0.899358
119,0.894682
120,0.898025
121,0.903278
122,0.915226
123,0.920768
124,0.928281
125,0.936396
126,0.936940
127,0.939566
128,0.939409
129,0.938406
130,0.938931
131,0.940129
132,0.942397
133,0.942712
134,0.943802
135,0.943330
136,0.942805
137,0.941381
138,0.941109
139,0.940020
140,0.940227
141,0.941682
142,0.943742
143,0.945636
144,0.947449
145,0.948568
146,0.949248
147,0.949549
148,0.951364
149,0.954817
150,0.958649
151,0.959987
152,0.960644
153,0.993077
154,0.992898
155,0.992792
156,0.992789
157,0.992677
158,0.992586
159,0.992555
160,0.992349
161,0.992565
162,0.992733
163,0.992881
164,0.992406
165,0.992571
166,0.993991
167,0.993838
168,0.994152
169,0.993886
170,0.993599
171,0.992955
172,0.991773
173,0.991287
174,0.990272
175,0.990184
176,0.989708
177,0.989401
178,0.989242
179,0.989065
180,0.990981
181,0.990824
182,0.990297
183,0.907782
184,0.908492
185,0.908401
186,0.908305
187,0.908032
188,0.907672
189,0.907431
190,0.907526
191,0.907800
192,0.907833
193,0.907091
194,0.907176
195,0.907371
196,0.907577
197,0.907819
198,0.907867
199,0.908076
200,0.909299
201,0.910248
202,0.910991
203,0.913777
204,0.915006
205,0.918151
206,0.922670
207,0.925267
208,0.928458
209,0.933165
210,0.937298
211,0.939561
212,0.942224
213,0.943204
214,0.945497
215,0.948336
216,0.948751
217,0.951322
218,0.949393
219,0.947955
220,0.948419
221,0.951797
222,0.953178
223,0.949418
224,0.948503
225,0.946258
226,0.948903
227,0.950811
228,0.952026
229,0.954311
