frame,value
0,0.296923
1,0.297547
2,0.297310
3,0.284160
4,0.276003
5,0.271936
6,0.265448
7,0.268950
8,0.254659
9,0.258381
10,0.255543
11,0.257432
12,0.257815
13,0.260919
14,0.264457
15,0.267790
16,0.269861
17,0.272284
18,0.272955
19,0.275492
20,0.292902
21,0.297067
22,0.287037
23,0.293848
24,0.308560
25,0.298620
26,0.285964
27,0.285934
28,0.284696
29,0.281842
30,0.306717
31,0.305207
32,0.305766
33,0.290243
34,0.290357
35,0.280455
36,0.281002
37,0.273679
38,0.275153
39,0.294537
40,0.292845
41,0.300788
42,0.310123
43,0.284346
44,0.293581
45,0.287815
46,0.286019
47,0.282521
48,0.272536
49,0.271006
50,0.274779
51,0.274904
52,0.278370
53,0.266453
54,0.271840
55,0.263971
56,0.256476
57,0.255939
58,0.254856
59,0.253525
60,0.268272
61,0.261837
62,0.257927
63,0.257745
64,0.255222
65,0.257820
66,0.242698
67,0.252010
68,0.257312
69,0.245507
70,0.246296
71,0.243814
72,0.235355
73,0.223241
74,0.218395
75,0.222583
76,0.224596
77,0.223059
78,0.216758
79,0.219108
80,0.220320
81,0.237344
82,0.236955
83,0.235402
84,0.226214
85,0.232732
86,0.237348
87,0.238197
88,0.236172
89,0.238095
90,0.254311
91,0.250170
92,0.262394
93,0.263634
94,0.251190
95,0.248545
96,0.249033
97,0.247825
98,0.248427
99,0.248421
100,0.250229
101,0.247613
102,0.246524
103,0.244609
104,0.244268
105,0.245400
106,0.241934
107,0.237462
108,0.235272
109,0.236875
110,0.238555
111,0.239091
112,0.239824
113,0.240474
114,0.240324
115,0.242366
116,0.241622
117,0.242216
118,0.243642
119,0.243973
120,0.273632
121,0.269316
122,0.266045
123,0.265405
124,0.260553
125,0.257648
126,0.259392
127,0.260777
128,0.259214
129,0.259083
130,0.266097
131,0.265488
132,0.268392
133,0.267398
134,0.265236
135,0.267196
136,0.267006
137,0.266522
138,0.263970
139,0.265415
140,0.264368
141,0.262483
142,0.262942
143,0.264190
144,0.263552
145,0.263913
146,0.264097
147,0.265517
148,0.265814
