frame,value
0,32.480370
1,33.175514
2,32.831249
3,31.905733
4,30.996347
5,30.383015
6,29.501898
7,29.356642
8,28.716766
9,28.787083
10,28.774254
11,28.853022
12,29.017878
13,29.323324
14,29.335247
15,29.997190
16,30.277670
17,30.307705
18,30.208702
19,29.874754
20,30.431326
21,30.000189
22,29.904541
23,29.623835
24,29.629126
25,28.753181
26,28.634377
27,28.684067
28,29.185936
29,29.680847
30,29.577974
31,29.976135
32,28.634077
33,28.014572
34,26.018845
35,25.366936
36,25.211788
37,24.343430
38,23.614677
39,23.695889
40,23.652185
41,23.639177
42,23.472300
43,23.109720
44,22.476671
45,22.286880
46,21.440386
47,20.635799
48,20.524822
49,19.925339
50,19.770044
51,19.654984
52,19.729326
53,20.032705
54,20.166559
55,20.429487
56,20.517698
57,20.438475
58,20.469484
59,20.393442
60,20.408386
61,20.330666
62,20.452204
63,17.304268
64,17.237309
65,17.295921
66,17.309254
67,17.449154
68,17.547989
69,17.614052
70,17.705330
71,17.680544
72,17.628466
73,17.441202
74,17.274490
75,17.230722
76,17.275066
77,17.331114
78,17.366526
79,17.419737
80,17.578066
81,17.662661
82,17.989733
83,18.866463
84,19.438450
85,21.503702
86,22.871210
87,23.647161
88,24.936852
89,25.570572
90,25.621523
91,25.632305
92,24.132494
93,27.751268
94,27.183311
95,27.446823
96,27.509182
97,27.466167
98,27.734648
99,29.123741
100,30.194069
101,30.747078
102,30.972532
103,31.043943
104,31.037663
105,30.780596
106,30.036264
107,29.651812
108,29.236662
109,28.946222
110,28.638399
111,28.617722
112,28.453941
113,28.369511
114,28.453585
115,28.368452
116,28.460491
117,28.858204
118,29.380693
119,29.729031
120,30.390396
121,30.475210
122,30.478085
123,14.311238
124,14.613876
125,14.687471
126,14.606874
127,14.147981
128,13.691190
129,13.333694
130,12.806095
131,12.808526
132,12.851052
133,12.458319
134,12.190929
135,12.123090
136,12.057983
137,12.047348
138,12.024800
139,12.037320
140,12.216773
141,12.684385
142,13.863073
143,15.220113
144,15.926993
145,16.373779
146,16.102816
147,15.960806
148,14.695258
149,13.918660
150,13.684774
151,13.827335
152,14.105750
153,28.182377
154,28.212856
155,28.096571
156,28.198349
157,28.175787
158,28.109350
159,28.085014
160,28.055696
161,28.429428
162,28.733225
163,28.978685
164,29.245251
165,29.597225
166,30.325659
167,30.218870
168,30.385374
169,30.216228
170,29.922264
171,29.413647
172,28.889042
173,28.670425
174,28.151129
175,28.085367
176,27.970850
177,27.862656
178,27.730402
179,27.777401
180,27.933010
181,27.995653
182,28.149174
183,28.159334
184,28.261847
185,28.277668
186,28.585888
187,28.909822
188,29.129103
189,29.495539
190,29.768637
191,30.028412
192,30.063066
193,30.014046
194,30.183142
195,29.976898
196,29.760416
197,29.340086
198,29.331888
199,29.003742
200,28.482588
201,28.315754
202,27.807478
203,27.719309
204,27.633156
205,27.444054
206,27.509386
207,27.477606
208,27.646736
209,27.852530
210,28.061554
211,28.246780
212,28.204811
213,14.934702
214,15.782113
215,16.708542
216,17.591187
217,19.220533
218,19.799746
219,19.737728
220,19.647881
221,19.887037
222,19.799486
223,18.364288
224,17.025888
225,16.250643
226,16.420883
227,16.540758
228,16.660076
229,17.587374
230,18.056259
231,18.799171
232,19.347765
233,18.135880
234,17.031609
235,15.580799
236,15.170513
237,15.068685
238,15.132116
239,15.408684
240,15.028644
241,14.194194
242,14.269715
243,32.490372
244,27.089912
245,24.929495
246,24.356079
247,27.124378
248,24.343269
249,26.352211
250,30.975195
251,31.576782
252,31.958437
253,30.616104
254,30.434874
255,34.881531
256,31.705456
257,32.409618
258,33.024952
259,34.321415
260,34.724445
261,34.867306
262,35.217731
263,35.678749
264,35.564625
265,35.174934
266,34.408680
267,30.794556
268,27.332836
269,24.572672
270,23.568203
271,19.726091
272,17.777561
273,16.642132
274,16.652718
275,16.961555
276,17.896236
277,18.927635
278,20.138773
279,21.909782
280,22.903345
281,23.295860
282,25.024632
283,24.591501
284,33.964104
285,34.621994
286,34.331318
287,33.305367
288,30.519947
289,28.256668
290,27.631231
291,28.680254
292,44.786556
293,45.506809
294,45.004139
295,40.796955
296,37.873108
297,35.556000
298,34.263157
299,33.250214
300,32.395645
301,32.204418
302,31.977871
303,13.707067
304,13.698400
305,13.805220
306,13.702457
307,13.575700
308,13.579226
309,13.436447
310,13.424299
311,13.682699
312,13.852644
313,13.993590
314,13.989987
315,13.986596
316,13.751183
317,13.788905
318,13.610792
319,13.563168
320,13.620935
321,13.796850
322,14.147000
323,14.140416
324,13.957952
325,13.196107
326,12.729998
327,12.497621
328,12.138808
329,12.081627
330,12.097878
331,12.414145
332,12.648664
333,28.824730
334,28.738182
335,28.740294
336,28.680944
337,28.562069
338,27.873480
339,27.901381
340,27.779175
341,27.696571
342,27.451084
343,27.742502
344,27.702225
345,27.452675
346,27.161175
347,27.167122
348,27.144197
349,27.235418
350,26.995848
351,26.896389
352,26.759010
353,26.768215
354,26.606260
355,26.631788
356,26.814304
357,26.994368
358,26.888189
359,27.119753
360,26.763832
361,27.082703
362,26.951530
363,25.648954
364,25.543644
365,25.582874
366,25.546656
367,25.189560
368,25.184364
369,25.168795
370,24.611528
371,24.573017
372,24.240475
373,24.668655
374,24.584652
375,24.865276
376,24.699957
377,24.453310
378,24.172667
379,23.405054
380,23.722689
381,23.937496
382,24.589859
383,24.905766
384,25.019894
385,24.725775
386,24.540991
387,24.534914
388,24.948412
389,25.085512
390,25.264090
391,25.846668
392,25.755629
393,15.078629
394,14.621434
395,14.166431
396,14.284247
397,14.251021
398,14.584587
399,15.445545
400,16.327534
401,16.904955
402,16.777866
403,16.264484
404,15.661950
405,15.449407
406,15.162057
407,15.054694
408,15.907996
409,16.215776
410,16.115974
411,16.467968
412,17.408297
413,17.843731
414,17.694601
415,17.485750
416,16.992168
417,16.834370
418,16.575010
419,16.352694
420,16.326029
421,16.248371
422,16.319975
423,24.220112
424,24.181677
425,24.020666
426,23.971638
427,23.882256
428,24.036634
429,23.621284
430,23.843603
431,23.675508
432,23.870260
433,23.806982
434,24.370728
435,24.378355
436,24.519573
437,24.639898
438,24.336927
439,24.254457
440,24.293314
441,24.045906
442,23.922337
443,24.208860
444,23.799868
445,23.908718
446,24.360809
447,24.438791
448,24.353819
449,24.531534
450,24.330902
451,24.191486
452,24.721872
453,24.683657
454,23.960466
455,24.071321
456,24.234743
457,24.294470
458,24.661724
459,24.837687
460,24.878128
461,25.534874
462,25.736578
463,25.689852
464,25.010031
465,25.084146
466,24.893892
467,24.598377
468,24.797640
469,24.882727
470,24.998667
471,24.861399
472,24.907629
473,25.094612
474,24.714531
475,24.356867
476,24.795967
477,24.389954
478,24.551563
479,24.444868
480,24.373505
481,24.602808
482,24.899361
483,19.118540
484,20.686199
485,21.098164
486,20.019085
487,19.667423
488,19.273228
489,18.549406
490,18.644236
491,18.644987
492,18.680336
493,18.885418
494,18.852104
495,18.921202
496,18.497362
497,18.168880
498,19.003010
499,19.003616
500,19.087004
501,19.176022
502,19.329147
503,19.405930
504,19.325899
505,19.440992
506,19.726383
507,20.789940
508,20.053671
509,18.676693
510,17.835709
511,16.379902
512,15.506299
513,15.680122
514,15.715672
515,15.626913
516,15.558561
517,15.600065
518,15.485368
519,15.430022
520,15.403083
521,15.435832
522,15.477032
523,15.557106
524,15.784856
525,15.973940
526,16.174667
527,16.222029
528,16.207314
529,16.291414
530,16.062092
531,15.772726
532,15.695925
533,15.632900
534,15.879762
535,16.116241
536,16.307297
537,16.415209
538,16.308069
539,16.413660
540,16.473274
541,16.359215
542,16.529373
543,20.794163
544,20.763639
545,20.945662
546,20.967991
547,21.178581
548,20.967510
549,21.455114
550,20.980528
551,20.998104
552,20.948084
553,21.699923
554,21.433235
555,21.579962
556,21.428249
557,21.166115
558,20.958557
559,20.893930
560,21.833635
561,22.053125
562,22.064325
563,22.284988
564,22.322628
565,22.119307
566,22.056274
567,21.924744
568,21.428282
569,21.500353
570,21.751152
571,22.371618
572,22.429096
573,16.492262
574,16.491447
575,16.164860
576,16.071163
577,15.454796
578,15.356314
579,15.560146
580,15.562229
581,15.253375
582,15.521885
583,15.294602
584,15.011419
585,15.017942
586,14.878413
587,14.859653
588,14.794684
589,14.698154
590,14.601510
591,14.631100
592,14.729408
593,14.976774
594,15.025717
595,15.156354
596,15.403491
597,15.307543
598,15.583475
599,16.692389
600,17.197645
601,19.418299
602,17.003363
603,16.322289
604,14.517864
605,13.637231
606,13.020312
607,12.793234
608,11.965801
609,11.706121
610,11.774203
611,11.242015
612,11.378612
613,10.539948
614,11.020605
615,10.105538
616,10.692422
617,10.705340
618,10.958186
619,10.969872
620,11.452592
621,11.403181
622,12.098098
623,11.909930
624,12.449376
625,11.908238
626,12.718674
627,11.836795
628,12.838395
629,12.564010
630,12.623896
631,12.340527
632,12.165349
633,12.035339
634,12.056137
635,11.358627
636,12.113179
637,11.213955
638,12.037709
639,11.331285
640,12.040417
641,11.838742
642,12.087416
643,11.960573
644,12.128708
645,11.953303
646,12.510082
647,12.239414
648,12.598764
649,12.596308
650,12.502810
651,12.228561
652,12.457917
653,12.351883
654,12.481335
655,12.918182
656,12.188044
657,12.659361
658,11.710269
659,12.525278
660,11.676373
661,12.204801
662,12.117905
663,11.968961
664,12.578043
665,11.696030
666,12.631729
667,11.795413
668,12.638523
669,12.283862
670,12.462683
671,12.507659
672,12.105520
673,11.883361
674,11.629683
675,11.972713
676,11.218825
677,12.069316
678,11.332291
679,12.070292
680,11.833835
681,12.047808
682,12.054547
683,11.759891
684,12.287919
685,12.009328
686,12.561387
687,11.975619
688,12.949301
689,13.277935
690,13.776869
691,15.852467
692,18.877106
693,20.829165
694,27.616796
695,27.216158
696,27.167656
697,26.961500
698,26.733824
699,26.684200
700,26.670692
701,26.412399
702,26.532293
703,26.601175
704,26.949301
705,27.082201
706,27.301123
707,27.170794
708,27.171410
709,26.969923
710,26.747110
711,26.784483
712,26.868860
713,27.040424
714,26.883360
715,26.939695
716,26.968449
717,26.873404
718,26.691906
719,26.555731
720,26.792501
721,26.357843
722,26.589287
723,12.448590
724,11.973535
725,11.580425
726,11.422020
727,11.098078
728,10.825222
729,10.826767
730,10.608997
731,10.526822
732,10.447217
733,10.289341
734,10.254160
735,10.270162
736,10.460250
737,10.912186
738,10.907148
739,11.325589
740,11.706916
741,11.811311
742,12.176750
743,12.335793
744,12.404966
745,12.342711
746,12.549727
747,12.460901
748,12.758917
749,12.913848
750,12.903074
751,12.967426
752,12.984159
753,13.047478
754,13.116961
755,13.386043
756,13.363714
757,13.691909
758,14.041078
759,14.079323
760,14.494028
761,14.907036
762,14.998919
763,15.474416
764,15.758765
765,15.872528
766,16.028978
767,16.147419
768,16.265745
769,16.087034
770,16.058134
771,16.046749
772,16.246077
773,16.287714
774,16.389797
775,16.386189
776,16.405785
777,16.380512
778,16.356546
779,15.851357
780,16.073809
781,15.980208
782,15.941828
783,26.558176
784,26.483276
785,27.032856
786,27.011593
787,26.896137
788,26.733692
789,26.703493
790,26.854982
791,26.856949
792,26.732635
793,26.796518
794,26.909225
795,26.895609
796,26.945477
797,26.769882
798,26.699631
799,26.470608
800,26.340958
801,25.426966
802,25.227617
803,26.111065
804,25.867210
805,25.642775
806,25.494864
807,25.239424
808,25.045362
809,24.815321
810,24.895838
811,24.880085
812,24.886921
813,27.911041
814,27.847837
815,27.867348
816,27.881449
817,28.042583
818,28.013800
819,28.011497
820,28.098103
821,27.991543
822,27.737606
823,27.711641
824,27.772146
825,27.885010
826,27.689835
827,27.732809
828,27.898991
829,28.070698
830,28.087914
831,28.262354
832,28.568909
833,28.483631
834,28.461576
835,28.642149
836,28.692047
837,28.735918
838,28.418930
839,28.243015
840,28.532690
841,28.445532
842,28.122206
843,28.072351
844,27.867697
845,28.197844
846,28.499712
847,27.818609
848,27.371744
849,27.641272
850,27.424459
851,27.400114
852,27.220404
853,27.354774
854,27.596302
855,27.570749
856,27.634327
857,27.633650
858,27.516001
859,27.504757
860,27.287010
861,27.279608
862,27.197748
863,27.193523
864,27.083229
865,26.866114
866,26.805143
867,26.717863
868,26.494659
869,26.403702
870,26.212502
871,27.156816
872,28.051292
873,27.984674
874,28.231976
875,28.109200
876,27.856918
877,27.335981
878,27.385757
879,27.659229
880,28.129496
881,27.086374
882,26.905561
883,26.759546
884,26.819370
885,26.845327
886,26.765987
887,26.808546
888,26.829468
889,26.830317
890,26.791000
891,27.111889
892,27.083031
893,27.065470
894,26.896622
895,26.762032
896,27.136124
897,27.414576
898,27.068686
899,27.008535
900,27.364408
901,27.669500
902,27.631145
903,27.518795
904,27.571487
905,27.462835
906,27.457890
907,27.743134
908,27.588747
909,27.578608
910,27.656710
