frame,value
0,21.121489
1,21.107941
2,21.227686
3,21.292299
4,21.317373
5,21.170984
6,21.076691
7,21.153597
8,21.243195
9,21.303995
10,21.484816
11,21.679647
12,21.528730
13,21.589748
14,21.685293
15,21.769878
16,21.654289
17,21.729414
18,21.847893
19,21.897375
20,21.699163
21,21.680832
22,21.509007
23,21.566492
24,21.449247
25,21.310007
26,21.292421
27,21.302879
28,21.394638
29,21.389372
30,21.561665
31,21.492470
32,21.435543
33,21.490831
34,21.573830
35,21.545912
36,21.440413
37,21.561918
38,21.517836
39,21.515182
40,21.464907
41,21.545349
42,21.576822
43,21.979883
44,22.065769
45,22.203974
46,22.451820
47,22.330576
48,22.169449
49,22.061495
50,22.030207
51,22.064445
52,22.221745
53,22.051470
54,22.019932
55,22.168886
56,22.038315
57,22.252817
58,22.399879
59,23.009027
60,23.410563
61,24.299189
62,24.589867
63,24.586386
64,24.789936
65,25.701324
66,25.828394
67,25.181194
68,24.875597
69,25.061474
70,24.783592
71,24.643391
72,24.459600
73,24.129873
74,24.098475
75,24.229004
76,24.690844
77,24.794550
78,24.492371
79,24.407539
80,24.027252
81,24.210926
82,23.249571
83,22.511206
84,22.556805
85,22.517357
86,22.588249
87,22.691961
88,23.241508
89,22.663754
90,22.450731
91,22.344131
92,21.580744
93,21.733734
94,22.187334
95,19.948153
96,19.314671
97,18.005709
98,16.948494
99,16.033537
100,14.707412
101,14.099141
102,13.900850
103,13.574494
104,13.398052
105,13.291403
106,13.224639
107,13.201027
108,13.111374
109,13.069143
110,12.945579
111,12.874452
112,12.856290
113,12.838419
114,12.880803
115,12.905046
116,12.947017
117,12.979835
118,12.998860
119,13.024247
120,13.083531
121,13.047973
122,13.058212
123,13.069783
124,13.022757
125,13.059534
126,13.074294
127,13.159445
128,13.258027
129,13.348732
130,13.706697
131,14.270720
132,14.421632
133,14.897687
134,15.286849
135,15.727698
136,16.328270
137,16.748259
138,16.686560
139,16.519714
140,16.112879
141,16.032606
142,15.723656
143,15.683253
144,15.562203
145,15.552112
146,15.549291
147,15.623585
148,15.670781
149,15.938506
150,15.986266
151,16.057013
152,16.129589
153,16.199718
154,16.145000
155,20.300905
156,20.233948
157,20.494619
158,20.236013
159,20.325195
160,20.304981
161,20.218706
162,20.399431
163,20.044161
164,20.238501
165,20.223146
166,20.239019
167,20.118059
168,19.755842
169,19.980026
170,20.087276
171,19.875553
172,19.818380
173,19.679846
174,19.640093
175,19.730993
176,19.897976
177,19.946121
178,20.138037
179,20.235065
180,20.558046
181,20.924194
182,21.603048
183,22.001205
184,22.038080
185,23.579422
186,23.602665
187,23.721476
188,23.983593
189,23.971436
190,24.092848
191,24.023108
192,24.356823
193,24.433538
194,24.415749
195,24.189621
196,24.472607
197,24.572189
198,24.524191
199,24.430813
200,24.425444
201,24.439379
202,24.386818
203,24.564972
204,24.592085
205,24.435049
206,24.478848
207,24.465786
208,24.359980
209,24.390665
210,24.285713
211,24.288683
212,24.513927
213,24.933495
214,24.658846
215,23.114784
216,23.145132
217,22.939619
218,22.487328
219,21.816116
220,18.983194
221,17.877508
222,17.418083
223,16.097050
224,15.664280
225,15.575727
226,14.905507
227,14.318993
228,14.342794
229,14.287833
230,14.334832
231,14.423759
232,14.598448
233,14.833236
234,15.071603
235,15.462408
236,16.068066
237,16.446573
238,16.892214
239,17.096960
240,17.146326
241,17.604519
242,18.111441
243,18.338730
244,18.461227
245,19.351385
246,19.771164
247,21.587849
248,23.530283
249,23.814848
250,23.903425
251,24.005873
252,23.999582
253,24.442867
254,24.664991
255,24.756544
256,25.024446
257,24.803122
258,25.141512
259,25.458599
260,25.824083
261,26.369333
262,26.528040
263,26.672083
264,26.784122
265,28.017239
266,27.848827
267,27.911781
268,27.929211
269,28.401436
270,28.586382
271,29.065397
272,29.011732
273,28.416183
274,28.379913
275,28.386663
276,28.627289
277,28.904457
278,30.259483
279,30.319250
280,31.236635
281,30.088253
282,28.802563
283,25.508984
284,21.284067
285,19.987146
286,18.931534
287,18.604170
288,18.851543
289,19.263157
290,19.128996
291,18.701036
292,18.422001
293,18.406723
294,18.388300
295,18.479771
296,18.747511
297,18.638422
298,18.607550
299,18.471945
300,18.381285
301,18.153847
302,18.005739
303,18.028231
304,18.144489
305,27.083694
306,26.673864
307,26.513596
308,26.121119
309,26.189278
310,25.955479
311,25.968828
312,26.185070
313,26.186087
314,25.776102
315,26.181320
316,25.273817
317,25.127296
318,25.320181
319,25.064716
320,25.820278
321,25.214735
322,25.259333
323,25.589205
324,25.168062
325,25.348953
326,24.814291
327,24.856413
328,25.169096
329,24.519976
330,25.019705
331,24.894932
332,24.803576
333,24.747618
334,24.758570
335,24.777975
336,25.276440
337,25.587397
338,25.709898
339,25.886152
340,25.804661
341,25.856056
342,26.164000
343,26.132889
344,25.974161
345,25.852203
346,25.291471
347,25.444820
348,25.288954
349,24.977219
350,24.755404
351,24.713503
352,24.340448
353,24.704601
354,24.745806
355,24.533001
356,24.693563
357,24.999439
358,25.163452
359,25.491335
360,25.712391
361,25.344980
362,25.555202
363,25.787600
364,25.230566
365,25.383728
366,26.205748
367,25.772118
368,25.630375
369,25.016489
370,25.485020
371,25.220587
372,25.180006
373,25.198458
374,25.010214
375,25.120543
376,25.238785
377,25.470884
378,25.000134
379,25.123199
380,24.965246
381,24.776314
382,25.193684
383,25.415081
384,25.082047
385,24.840014
386,24.888556
387,25.131310
388,24.811178
389,25.219446
390,25.281204
391,25.207703
392,25.355209
393,25.286674
394,25.464212
395,24.000414
396,23.165977
397,23.646418
398,23.053349
399,22.632320
400,22.716412
401,23.589365
402,23.947956
403,24.060740
404,24.006731
405,23.606297
406,23.775396
407,23.549566
408,23.498121
409,23.513140
410,23.414118
411,23.447184
412,23.584042
413,23.507063
414,23.547871
415,23.489128
416,23.519464
417,23.501963
418,23.507458
419,23.582134
420,23.614197
421,23.400124
422,23.500456
423,23.378149
424,23.479860
425,24.560228
426,24.446926
427,24.387123
428,24.245739
429,23.920715
430,23.765598
431,23.602825
432,23.534008
433,23.451517
434,23.338850
435,23.288431
436,23.037275
437,23.229910
438,23.399975
439,23.509279
440,23.426804
441,23.463737
442,23.080301
443,23.350954
444,23.418106
445,23.343992
446,23.016102
447,23.127855
448,23.231680
449,23.381752
450,23.360828
451,23.445734
452,23.432413
453,23.270868
454,23.436159
455,22.456394
456,22.397520
457,22.451180
458,22.829313
459,22.920921
460,23.054977
461,23.060589
462,23.174454
463,22.991621
464,22.877037
465,23.253426
466,23.109671
467,22.950573
468,23.124493
469,23.142935
470,23.347898
471,23.399630
472,22.834028
473,22.539261
474,22.355951
475,22.092384
476,21.869337
477,22.026667
478,22.166161
479,21.226900
480,20.718611
481,18.992182
482,17.466265
483,16.928659
484,16.255896
485,23.007990
486,23.099895
487,22.989222
488,22.956858
489,22.942448
490,22.751205
491,22.796549
492,22.973677
493,23.178637
494,23.707747
495,24.018845
496,24.246126
497,24.039991
498,24.133280
499,24.420643
500,24.648857
501,24.644976
502,24.292713
503,24.200729
504,24.358543
505,24.506876
506,24.973297
507,24.951904
508,25.105566
509,25.300711
510,25.470797
511,25.363327
512,25.226242
513,25.082506
514,24.993883
515,26.358137
516,26.282087
517,26.377968
518,26.267382
519,26.183140
520,25.878744
521,26.043715
522,26.095121
523,25.847466
524,25.947842
525,25.737360
526,25.666077
527,25.980207
528,25.593765
529,25.379704
530,25.226097
531,25.607491
532,25.618103
533,25.564312
534,25.467773
535,25.606356
536,25.784670
537,25.937981
538,25.924721
539,25.776505
540,25.430115
541,25.088200
542,24.790972
543,24.959206
544,24.817635
545,23.429216
546,23.305239
547,23.060724
548,23.483782
549,24.038736
550,24.337954
551,24.272350
552,24.190979
553,23.860146
554,23.689102
555,23.835093
556,24.158424
557,24.096649
558,23.966328
559,23.822472
560,23.645256
561,23.702925
562,23.844383
563,23.951656
564,23.778017
565,23.757484
566,23.792950
567,23.580057
568,23.659151
569,23.420372
570,23.510416
571,23.578192
572,23.548044
573,23.447304
574,23.348835
575,23.380451
576,23.405046
577,23.131613
578,23.066761
579,22.995094
580,23.029989
581,23.164610
582,23.186211
583,23.249100
584,23.039391
585,23.090771
586,23.238611
587,23.449036
588,23.464376
589,23.529325
590,23.518990
591,23.696356
592,23.785019
593,23.863228
594,23.370827
595,23.118090
596,23.241175
597,23.093067
598,22.737930
599,22.542702
600,22.584517
601,22.494291
602,22.520010
603,22.511568
604,22.338625
605,22.220507
606,22.464516
607,22.308176
608,22.178186
609,22.163517
610,22.153236
611,22.280214
612,22.118612
613,22.049177
614,22.009863
615,22.074013
616,22.134552
617,22.258789
618,22.292301
619,22.579956
620,22.401720
621,22.306641
622,22.389627
623,22.214762
624,22.354322
625,22.322586
626,22.287218
627,22.308199
628,22.534946
629,22.672077
630,22.505390
631,22.627718
632,22.741474
633,22.740377
634,22.814198
635,22.871572
636,22.926855
637,22.766676
638,22.525845
639,22.537338
640,22.913385
641,23.384312
642,23.606197
643,24.007961
644,24.277813
645,24.541822
646,24.880566
647,24.963463
648,25.052242
649,25.044582
650,25.071669
651,25.016960
652,24.971884
653,24.787485
654,24.631899
655,23.964413
656,24.108534
657,23.813429
658,24.001564
659,22.995186
660,23.166578
661,23.716980
662,23.778440
663,23.458328
664,23.289448
665,23.073862
666,22.767290
667,22.594227
668,22.360035
669,22.068296
670,22.028488
671,21.742140
672,21.680159
673,21.548477
674,21.648405
675,21.503172
676,21.642082
677,21.180902
678,20.823156
679,19.915735
680,18.931492
681,18.564016
682,17.786938
683,17.286228
684,17.163651
685,16.820461
686,16.656734
687,16.594025
688,16.454594
689,16.380886
690,16.265480
691,16.087315
692,15.877918
693,15.873079
694,15.926720
695,21.431837
696,21.547197
697,21.390446
698,21.352526
699,21.366949
700,21.372427
701,21.170830
702,21.113304
703,21.084068
704,21.183601
705,21.147079
706,21.102690
707,21.343752
708,21.400576
709,21.220760
710,21.009249
711,21.124611
712,21.206692
713,21.302593
714,21.114256
715,21.227062
716,21.363611
717,21.363661
718,21.558239
719,21.366606
720,21.370850
721,21.441982
722,21.523317
723,21.185076
724,21.242456
725,21.058863
726,21.014847
727,20.930674
728,21.026134
729,21.091553
730,21.021444
731,21.034168
732,21.100302
733,21.167250
734,21.104916
735,21.151701
736,21.099543
737,20.977840
738,21.050688
739,20.862906
740,20.682838
741,20.661739
742,20.415205
743,20.326010
744,20.258295
745,20.117935
746,20.015461
747,19.979025
748,19.920267
749,19.790081
750,19.897461
751,19.904354
752,20.029530
753,20.139572
754,20.205666
755,20.375631
756,20.495148
757,20.472740
758,20.237387
759,20.065746
760,19.819603
761,19.615849
762,19.655220
763,19.583427
764,19.490795
765,19.457514
766,19.438295
767,19.342861
768,19.353870
769,19.121437
770,18.907579
771,18.804766
772,18.728359
773,18.604965
774,18.505581
775,18.446947
776,18.381113
777,18.347265
778,18.236429
779,18.173090
780,18.120855
781,17.962412
782,17.818401
783,17.703451
784,17.529083
785,25.012259
786,25.143177
787,25.086754
788,24.986498
789,25.076128
790,25.032343
791,25.088144
792,25.047112
793,24.972698
794,24.886786
795,24.941223
796,24.795155
797,24.845119
798,24.833405
799,24.797922
800,24.831747
801,24.727787
802,24.755144
803,24.743399
804,24.810339
805,24.622118
806,24.723745
807,24.687601
808,24.838739
809,24.673815
810,24.986517
811,24.768106
812,24.836105
813,24.705366
814,24.845812
815,26.996433
816,27.181734
817,27.060690
818,27.171068
819,27.061928
820,27.012083
821,26.711832
822,26.747168
823,26.683994
824,26.884859
825,26.721638
826,26.643251
827,26.479361
828,26.414772
829,26.131248
830,25.831131
831,25.804201
832,25.553387
833,25.447077
834,25.344177
835,25.267712
836,24.956467
837,24.692841
838,24.519588
839,24.514137
840,24.597130
841,24.529301
842,24.504019
843,24.580870
844,24.583199
845,24.455957
846,24.371067
847,24.160851
848,24.047762
849,23.973553
850,23.835625
851,23.847160
852,23.570057
853,23.413765
854,23.331959
855,23.286322
856,23.264971
857,23.325581
858,23.433674
859,24.513647
860,26.342842
861,27.401592
862,30.289574
863,31.381384
864,30.187702
865,28.470985
866,28.230415
867,28.411177
868,28.084616
869,28.216412
870,28.698133
871,28.376972
872,28.369591
873,29.117987
874,29.104950
875,29.045755
876,29.644999
877,29.714859
878,29.176970
879,29.515207
880,29.991755
881,29.749346
882,30.282257
883,31.462357
884,32.786438
885,33.117214
886,33.023838
887,31.727215
888,31.341070
889,31.039118
890,30.831383
891,30.822412
892,30.733854
893,30.832525
894,30.772587
895,30.916431
896,30.971846
897,31.055769
898,31.318632
899,31.552601
900,31.914730
901,32.709095
902,32.487717
903,32.824238
904,32.610806
905,31.951874
906,31.700974
907,31.652548
908,31.179157
909,31.186413
910,30.732805
911,31.038980
912,30.779812
913,30.691784
914,30.936129
915,30.931818
916,30.215742
917,30.745455
918,30.617729
919,30.612606
920,32.250328
921,33.630554
922,33.016857
923,32.067390
924,31.097738
925,30.184753
926,29.393129
927,28.847641
928,28.416710
929,28.518581
930,28.600044
931,28.735926
932,29.006220
933,29.287680
934,29.141367
935,27.634726
936,27.059095
937,26.536694
938,26.156544
939,26.139402
940,26.504559
941,26.945448
942,26.968185
943,26.778936
944,26.558647
945,26.568922
946,26.499287
947,26.675732
948,26.628448
949,26.250927
950,26.279520
951,26.286547
952,26.339746
953,26.484011
954,26.309071
955,26.073921
956,26.239775
957,26.302605
958,26.331076
959,26.080177
960,25.641191
961,25.953123
962,26.417131
963,26.448483
964,26.302143
965,25.605310
966,25.806620
967,25.853464
968,25.591030
969,25.600761
970,25.723171
971,25.649733
972,25.744286
973,25.716640
974,25.350195
975,25.237833
976,25.429649
977,25.226667
978,24.660198
979,24.278555
980,24.547234
981,24.633501
982,24.270138
983,24.387154
984,24.694403
985,24.653318
986,24.525469
987,24.438805
988,24.639042
989,24.654615
990,24.923201
991,24.808929
992,24.528778
993,24.126986
994,24.223677
995,24.089495
996,23.821613
997,23.167950
998,22.651148
999,22.722164
1000,22.856319
1001,23.209440
1002,23.657433
1003,23.585207
1004,23.436256
1005,23.391891
1006,22.997641
1007,22.733349
1008,22.625059
1009,22.486242
1010,22.362871
1011,22.634453
1012,23.017691
1013,22.990900
1014,23.044359
1015,22.534813
1016,21.900995
1017,21.452532
1018,20.908049
1019,20.861166
1020,21.135822
1021,21.143242
1022,21.836771
1023,22.025263
1024,22.129732
1025,13.650428
1026,13.590421
1027,13.500825
1028,13.544520
1029,13.589581
1030,13.647406
1031,13.774734
1032,13.930863
1033,14.132180
1034,14.355712
1035,14.383780
1036,14.464806
1037,14.583414
1038,14.677888
1039,14.752783
1040,14.834641
1041,14.977579
1042,14.885186
1043,14.847797
1044,14.832594
1045,14.707806
1046,14.583412
1047,14.577388
1048,14.566771
1049,14.460520
1050,14.437145
1051,14.294257
1052,14.209956
1053,14.088621
1054,14.036693
1055,20.834463
1056,20.913218
1057,20.649569
1058,21.464447
1059,20.866077
1060,20.943064
1061,20.801126
1062,20.678490
1063,20.561861
1064,21.129688
1065,21.411634
1066,21.844820
1067,21.828299
1068,21.680080
1069,20.933073
1070,20.782547
1071,20.853733
1072,20.765423
1073,20.560577
1074,20.348644
1075,19.881340
1076,19.753885
1077,19.499426
1078,19.430151
1079,19.477741
1080,19.462641
1081,19.314707
1082,19.402052
1083,19.405632
1084,19.495857
1085,19.586266
1086,19.622522
1087,19.742025
1088,19.659809
1089,19.784845
1090,19.934996
1091,19.834520
1092,20.109604
1093,20.079201
1094,19.903572
1095,20.007288
1096,20.128128
1097,19.915548
1098,19.992641
1099,19.996683
1100,19.930344
1101,19.829782
1102,19.846689
1103,19.955750
1104,19.946129
1105,20.089655
1106,20.215330
