Time  Yaw  Pitch  Roll
0 0 0 0
0,02 0 0 0
0,04 320,5752 5,675759 359,8395
0,06 320,5752 5,675759 359,8395
0,08 320,5752 5,675759 359,8395
0,09999999 320,5752 5,675759 359,8395
0,12 320,5752 5,675759 359,8395
0,14 320,705 6,452065 359,7612
0,16 320,7822 6,555024 359,8265
0,18 321,0259 6,551959 359,9294
0,2 321,3683 6,515505 0,03222443
0,22 321,8771 6,543289 0,2008804
0,24 322,1241 6,596282 0,2575583
0,26 322,8659 6,700997 0,410831
0,28 323,4639 6,755696 0,4752976
0,3 323,9991 6,990431 0,5648826
0,32 324,2547 7,153049 0,6494001
0,34 324,7034 7,439566 0,8373237
0,36 325,0636 7,617958 1,03062
0,38 325,1461 7,641416 1,095459
0,4 325,3669 7,512372 1,191927
0,42 325,7249 7,4807 1,180814
0,44 325,8482 7,462133 1,187052
0,46 326,1591 7,36703 1,259542
0,48 326,283 7,213288 1,298929
0,5 326,1739 6,982282 1,28446
0,52 326,1263 6,974088 1,231696
0,54 326,0984 6,934107 1,093713
0,56 326,1665 7,065871 0,8203567
0,58 326,4436 7,091159 0,4571221
0,6 326,4436 7,091159 0,4571221
0,62 326,5712 7,240816 0,08751004
0,64 326,7656 7,173265 359,9795
0,66 326,9439 7,306645 0,0540596
0,68 327,1451 7,361694 0,2233183
0,7 327,3267 7,5081 0,3464018
0,72 327,3267 7,5081 0,3464018
0,74 327,2526 7,779081 0,6732348
0,76 327,2461 8,102083 1,012755
0,78 327,3551 8,285803 1,200116
0,8 327,5197 8,204875 1,176278
0,82 327,8166 7,921394 1,158335
0,84 327,977 7,683955 1,038283
0,86 328,1644 7,463005 0,8585529
0,88 328,2245 7,559302 0,7718934
0,9 328,1814 7,782695 0,7499306
0,92 328,1814 7,782695 0,7499306
0,94 328,1085 8,062208 0,7533539
0,96 327,9837 8,307094 0,7934925
0,98 327,8956 8,235739 0,8646877
1 327,8255 8,193053 0,9531523
1,02 327,7407 8,114824 1,067685
1,04 327,6392 7,982292 1,136398
1,06 327,623 8,1808 1,103937
1,08 327,7315 8,315154 1,038319
1,1 328,0554 8,401628 0,8726333
1,12 328,0554 8,401628 0,8726333
1,14 328,3796 8,214811 0,6776619
1,16 328,694 8,057227 0,4058493
1,18 329,0525 7,801862 0,2804093
1,2 329,1246 7,612997 0,09751466
1,22 329,3436 7,54194 359,842
1,24 329,4976 7,435662 359,8439
1,26 329,5038 7,250771 359,7338
1,28 329,4327 7,058371 359,5124
1,3 329,3337 7,078074 359,2453
1,32 329,3337 7,078074 359,2453
1,34 329,2064 7,059645 358,9957
1,36 328,9774 7,095442 358,9142
1,38 328,7394 7,110136 358,9536
1,4 328,601 7,109184 359,0728
1,42 328,4605 7,005414 359,3036
1,44 328,5252 6,869388 359,4799
1,46 328,5792 6,80389 359,5006
1,48 328,5865 6,743733 359,6297
1,5 328,537 6,816954 359,7516
1,52 328,537 6,816954 359,7516
1,54 328,2073 7,004368 359,8856
1,56 327,7597 7,096613 359,8976
1,58 327,2345 7,242167 359,9103
1,6 326,9576 7,358919 0,02220148
1,62 326,4814 7,453393 0,1637504
1,64 326,0324 7,504753 0,4604758
1,66 325,7313 7,524074 0,9105439
1,68 325,5656 7,531244 1,109584
1,7 325,5774 7,703665 1,559072
1,72 325,7929 7,925002 1,982092
1,74 326,1262 8,071243 2,270184
1,76 326,6737 8,32522 2,35526
1,78 327,2995 8,649976 2,341555
1,8 327,5844 8,788378 2,34797
1,82 328,0813 8,982328 2,524258
1,84 328,3209 9,058488 2,642169
1,86 328,3663 8,991858 2,757342
1,88 328,1512 8,615105 2,755519
1,9 327,9688 8,40484 2,702276
1,92 327,6035 8,167436 2,589417
1,94 327,17 8,072992 2,618942
1,96 326,6733 8,035608 2,686072
1,98 326,2426 8,052054 2,825094
2 326,0669 8,072819 2,868209
2,02 325,7168 8,003016 2,935305
2,04 325,578 8,098126 2,907428
2,06 325,51 8,095776 2,81661
2,08 325,6674 7,94194 2,733105
