frame,value
0,38.590485
1,38.808029
2,39.860504
3,39.610600
4,40.269047
5,47.705082
6,46.552063
7,46.874146
8,46.661110
9,46.618771
10,46.419235
11,46.197281
12,46.031780
13,45.972752
14,46.018318
15,45.628651
16,46.105774
17,45.287777
18,39.546562
19,22.427084
20,18.073879
21,17.388044
22,16.894569
23,16.243874
24,15.934331
25,15.765723
26,15.671153
27,15.607600
28,15.592396
29,15.592216
30,15.624496
31,15.681163
32,15.642158
33,15.737941
34,15.810416
35,15.859190
36,15.890426
37,15.935396
38,15.975094
39,16.017445
40,16.068748
41,16.122162
42,16.187454
43,16.295256
44,16.521656
45,16.777191
46,17.313358
47,18.022806
48,18.488623
49,19.948542
50,25.320227
51,27.855240
52,31.289413
53,34.055363
54,34.264938
55,32.575554
56,29.799006
57,28.827936
58,25.706987
59,21.818752
60,19.890600
61,18.795408
62,18.153303
63,18.039660
64,18.025370
65,36.655876
66,36.813171
67,36.939720
68,37.028923
69,36.793114
70,36.964073
71,37.548363
72,38.078407
73,37.947689
74,37.507820
75,37.546516
76,36.812702
77,36.224712
78,35.866104
79,35.509205
80,35.904110
81,35.713737
82,35.905090
83,36.332306
84,36.112030
85,36.606861
86,36.178288
87,36.457554
88,36.915493
89,35.290833
90,33.814846
91,32.444622
92,31.191950
93,31.330811
94,31.216143
95,24.048386
96,24.028490
97,24.051374
98,24.083269
99,24.102690
100,24.119087
101,23.957949
102,23.920338
103,23.669252
104,23.505253
105,23.325703
106,23.234612
107,22.950632
108,22.633846
109,22.111883
110,21.708681
111,21.404219
112,20.784714
113,20.109447
114,19.596401
115,19.266272
116,19.062716
117,18.940859
118,18.926441
119,18.841980
120,18.574596
121,18.421089
122,18.297199
123,18.329636
124,18.407846
125,17.775614
126,17.851965
127,18.112860
128,18.521315
129,18.709044
130,19.024664
131,19.360537
132,19.487591
133,19.717358
134,20.246759
135,20.476616
136,20.807091
137,20.952438
138,20.808838
139,20.596855
140,20.469831
141,20.493326
142,20.587902
143,20.916962
144,20.940434
145,21.132090
146,21.689083
147,21.804207
148,22.072222
149,22.369495
150,22.715273
151,23.646477
152,24.222048
153,24.202047
154,24.018629
155,30.229273
156,30.629374
157,34.207706
158,36.680244
159,36.195606
160,36.348969
161,36.366859
162,36.672058
163,36.502037
164,36.770618
165,36.485600
166,36.443775
167,36.493233
168,37.417152
169,36.981186
170,37.100975
171,36.041355
172,36.562283
173,36.995975
174,37.878822
175,25.966158
176,23.304750
177,22.772591
178,21.354383
179,19.313871
180,18.602652
181,17.876997
182,17.574677
183,17.507055
184,17.299952
185,16.742754
186,16.418850
187,16.138824
188,15.892608
189,15.853235
190,15.840256
191,15.876743
192,15.858288
193,15.787918
194,15.630672
195,15.519279
196,15.401764
197,15.232339
198,15.191750
199,15.150448
200,15.179253
201,15.180742
202,15.191149
203,15.233696
204,15.201326
205,15.166735
206,15.078690
207,15.016809
208,14.916039
209,14.784522
210,14.691080
211,14.629585
212,14.588674
213,14.586978
214,14.487998
215,40.680515
216,40.660767
217,41.252705
218,40.709133
219,40.967674
220,40.579010
221,40.900188
222,40.586750
223,40.835670
224,41.187534
225,41.074409
226,40.207363
