Time  Yaw  Pitch  Roll
2,14 348,9076 16,46463 5,597772
2,16 348,7359 16,13713 5,299603
2,18 348,5022 15,73639 5,169187
2,2 348,4861 15,27198 5,184321
2,22 348,4869 15,04312 5,243875
2,24 348,6154 14,40619 5,408552
2,26 348,9009 13,70363 5,574231
2,28 349,1607 12,97511 5,774009
2,3 349,6115 12,16644 5,988017
2,32 349,8549 11,74223 6,04161
2,34 350,4304 11,04247 6,374671
2,36 351,0004 10,37932 6,577503
2,38 351,6559 9,915969 6,685974
2,4 351,97 9,646682 6,712546
2,42 352,5898 9,094194 6,961916
2,44 353,0676 8,376824 7,453564
2,46 353,2671 7,508524 7,97553
2,48 353,2371 6,457136 8,436308
2,5 353,2451 6,002966 8,556293
2,52 352,9354 4,919374 8,877292
2,54 352,5106 3,884726 9,094287
2,56 351,9566 2,906453 9,320312
2,58 351,2747 2,065138 9,489079
2,6 350,5471 1,310612 9,675701
2,62 350,2115 0,9257231 9,748073
2,64 349,475 0,1804237 9,815974
2,66 348,7386 359,3778 9,739115
2,68 348,5204 358,4082 9,5559
2,7 348,8336 358,1456 9,52361
2,72 348,922 357,9433 9,526319
2,74 348,8479 357,6353 9,373032
2,76 348,6758 357,6431 9,352468
2,78 348,6152 357,5856 9,135448
2,8 348,7045 357,1767 8,790231
2,82 348,8425 356,9305 8,582487
2,84 349,2952 356,3975 8,062531
2,86 349,9007 355,5895 7,548729
2,88 350,5779 355,2342 7,069421
2,9 351,3277 355,4169 6,777744
2,92 351,6722 355,4133 6,600417
2,94 352,3329 355,5727 5,99451
2,96 352,929 355,6567 5,445661
2,98 353,5729 355,6953 4,977006
3 354,1708 355,6485 4,644703
3,02 354,4018 355,6608 4,528835
3,04 354,937 355,6265 4,417152
3,06 355,4461 355,7607 4,216814
3,08 355,7795 355,8522 3,840083
3,1 356,2156 355,8596 3,491503
3,12 356,4623 355,9238 3,35922
3,14 356,787 356,0446 3,159676
3,16 357,1006 356,1375 2,995401
3,18 357,3293 356,1821 2,926057
3,2 357,4497 356,2426 2,920232
3,22 357,5984 356,2263 2,860079
3,24 357,7045 356,0881 2,945375
3,26 357,6568 356,0544 2,989851
3,28 357,6843 356,0773 3,050722
3,3 357,6995 356,149 3,127393
3,32 357,5594 356,1145 3,208891
3,34 357,1191 355,877 3,328233
3,36 356,6383 355,4543 3,314111
3,38 355,9053 355,0658 3,376696
3,4 355,117 354,8645 3,450505
3,42 354,7103 354,751 3,613852
3,44 353,8421 354,5154 3,723502
3,46 353,1772 354,1718 3,847609
3,48 352,5432 353,9472 3,822832
3,5 352,1432 353,8046 3,80886
3,52 351,9469 353,7876 3,800831
3,54 351,8536 353,8452 3,839352
3,56 352,0096 354,058 3,835671
3,58 351,9762 354,0947 3,921084
3,6 351,9614 354,0747 3,968915
3,62 351,9386 354,0771 3,992865
3,64 351,8987 354,0606 4,006245
3,66 351,7888 354,0061 4,063475
3,68 351,7323 354,0461 4,116438
3,7 351,4731 354,2315 4,239262
3,72 351,4709 354,2114 4,272964
3,74 351,2501 354,2903 4,490396
3,76 351,0927 354,3251 4,738471
3,78 350,8391 354,2126 4,98744
3,8 350,6425 354,3512 5,121247
3,82 350,5585 354,3983 5,230597
3,84 350,4246 354,5229 5,237904
3,86 350,1676 354,6564 5,183703
3,88 350,0911 354,7661 4,967889
3,9 349,9765 354,8961 4,755113
3,92 349,9511 354,817 4,781312
3,94 350,0543 354,7593 4,858402
3,96 350,0986 354,7312 4,914366
3,98 350,1224 354,6997 4,953805
4 350,1461 354,6878 4,969485
4,02 350,2012 354,7214 4,950887
4,04 350,2827 354,8033 4,774718
4,06 350,5317 354,9416 4,463124
4,08 350,7119 355,1399 4,223201
4,1 350,9269 355,2958 4,013802
4,12 351,0887 355,3805 3,900736
4,14 351,4026 355,5689 3,668924
4,16 351,6501 355,6844 3,494671
4,18 351,8956 355,76 3,187816
4,2 352,188 355,8608 2,803151
4,22 352,2942 355,9708 2,489837
4,24 352,7388 355,9976 2,015421
4,26 353,141 356,1505 1,490839
4,28 353,5771 356,4666 0,8651971
4,3 353,9234 356,7061 0,3628036
4,32 354,1266 356,7808 0,1610946
4,34 354,5131 356,8776 359,8807
4,36 354,8851 357,0932 359,6503
4,38 355,0934 357,2182 359,3492
4,4 355,34 357,4072 359,0592
4,42 355,4434 357,4987 358,8409
4,44 355,7242 357,6119 358,4732
4,46 356,1995 357,8299 357,9926
4,48 356,7068 357,8671 357,4474
4,5 357,1444 357,9456 356,9337
4,52 357,5794 357,9996 356,43
4,54 357,8356 358,0848 356,1588
4,56 358,378 358,1874 355,7344
4,58 358,8021 358,3041 355,3231
4,6 358,8839 358,4187 355,1408
4,62 359,1158 358,7781 354,6867
4,64 359,2104 358,8647 354,5174
4,66 359,2437 358,9697 354,2077
4,68 359,2907 358,9903 354,0346
4,7 359,2696 358,9694 353,9274
4,72 359,19 358,8618 353,9404
4,74 359,1687 358,8589 353,9885
4,76 359,0742 358,7355 354,0927
4,78 358,7663 358,4865 354,4597
4,8 358,5142 358,2513 354,7598
4,82 358,2666 358,195 354,8601
4,84 357,8492 357,936 355,2621
4,86 357,3327 357,759 355,532
4,88 356,9756 357,6729 355,7869
4,9 356,6319 357,654 356,1032
4,92 356,5525 357,6367 356,2192
4,94 356,4348 357,5858 356,5062
4,96 356,3318 357,5671 356,7058
4,98 356,3776 357,5032 356,9317
5 356,3987 357,4798 357,1617
5,02 356,4092 357,5084 357,1496
5,04 356,4144 357,4308 357,236
5,06 356,4217 357,429 357,1752
5,08 356,3911 357,4016 357,1976
5,1 356,3448 357,4096 357,213
5,12 356,3368 357,3884 357,2317
5,14 356,2998 357,3757 357,2627
5,16 356,2237 357,3758 357,2923
5,18 356,1982 357,377 357,3174
5,2 356,108 357,3879 357,3764
5,22 356,1454 357,3985 357,391
5,24 356,0926 357,4028 357,4233
5,26 356,0892 357,408 357,4539
5,28 356,0251 357,3399 357,4813
5,3 355,8333 357,3267 357,3946
5,32 355,4218 357,2052 357,2113
5,34 354,9307 357,1518 357,024
5,36 354,5205 357,0643 357,1197
5,38 353,9005 356,7388 357,3223
5,4 353,7805 356,3245 357,6595
5,42 353,9455 356,2174 357,8362
5,44 354,1419 356,0332 358,1985
5,46 354,2725 355,9442 358,4309
5,48 354,3658 355,8944 358,6468
5,5 354,3314 355,7839 358,8973
5,52 354,1842 355,719 359,0291
5,54 353,7252 355,5706 359,262
5,56 353,127 355,4244 359,4737
5,58 352,5045 355,4564 359,5288
5,6 351,9489 355,5617 359,8077
5,62 351,6417 355,7106 0,03498452
5,64 351,1769 355,9134 0,6218532
5,66 350,749 356,0026 1,226819
5,68 350,688 356,1077 2,142807
5,7 350,5682 355,8212 2,153102
5,72 350,3905 355,57 2,508884
5,74 350,1031 355,4608 2,644548
5,76 349,801 355,1979 2,840258
5,78 349,3591 355,0089 2,990276
5,8 349,1731 354,9358 3,049411
5,82 348,6958 354,9809 3,232113
5,84 348,2571 354,967 3,382814
5,86 348,0201 355,0825 3,41927
5,88 347,8043 355,2662 3,423673
5,9 347,6584 355,3242 3,529015
5,92 347,5734 355,3491 3,548316
5,94 347,5191 355,4139 3,513737
5,96 347,4838 355,3607 3,559393
5,98 347,365 355,392 3,612203
6 347,2365 355,3527 3,686192
6,02 347,0652 355,3517 3,74855
6,04 346,7767 355,2036 4,046194
6,06 346,3047 354,9411 4,622602
6,08 345,8278 354,8258 4,91435
6,1 345,3504 354,5334 5,14655
6,12 345,1072 354,5397 5,298658
6,14 344,6237 354,2577 5,01558
6,16 344,1202 354,0574 4,868452
6,18 343,7049 354,1273 5,087437
6,2 343,3328 353,9355 5,060452
6,22 343,2934 354,0214 5,092978
6,24 343,2934 354,127 5,122516
6,26 343,3936 354,2747 5,06381
6,28 343,5178 354,5287 5,161349
6,3 343,7245 354,5081 5,207643
6,32 343,8045 354,5102 5,188729
6,34 343,9324 354,5046 5,155995
6,36 344,0433 354,4566 5,238273
6,38 344,0331 354,4348 5,271594
6,4 343,9905 354,4115 5,265876
6,42 343,9888 354,4072 5,277059
6,44 343,8969 354,4262 5,327183
6,46 343,8594 354,4704 5,342117
6,48 343,8691 354,506 5,403996
6,5 343,8451 354,523 5,688783
6,52 343,8333 354,4632 5,840268
6,54 343,614 354,4432 6,14018
6,56 343,412 354,4888 6,268255
6,58 343,2009 354,4206 6,155777
6,6 343,0767 354,3991 6,100982
6,62 343,0338 354,4207 6,11963
6,64 342,9457 354,4787 6,191527
6,66 342,9223 354,4839 6,423841
6,68 342,7412 354,5418 6,526515
6,7 342,5183 354,5067 6,355546
6,72 342,5211 354,4532 6,333621
6,74 342,5652 354,4386 6,324257
6,76 342,545 354,4159 6,2384
6,78 342,5402 354,3563 6,079251
6,8 342,5879 354,4511 5,971938
6,82 342,6166 354,4407 5,998693
6,84 342,6489 354,4083 6,020444
6,86 342,6122 354,3883 6,05476
6,88 342,583 354,4088 6,051466
6,9 342,3831 354,2921 5,664614
6,92 342,4241 354,3572 5,655319
6,94 342,4491 354,3478 5,652597
6,96 342,512 354,3323 5,586116
6,98 342,6204 354,3225 5,503035
7 342,6939 354,2873 5,4935
7,02 342,7357 354,3321 5,456587
7,04 342,8953 354,3777 5,357142
7,06 343,1118 354,3849 5,300723
7,08 343,3557 354,3878 5,245553
7,1 343,489 354,4238 5,212579
7,12 343,5359 354,4714 5,187064
7,14 343,4812 354,4531 5,179877
7,16 343,4567 354,4581 5,193858
7,18 343,4178 354,4954 5,216763
7,2 343,3198 354,5787 5,402016
7,22 343,2845 354,614 5,552905
7,24 343,1723 354,712 5,702624
7,26 343,1529 354,6621 5,76651
7,28 343,1306 354,6701 5,776273
7,3 343,1365 354,6017 5,913681
7,32 343,134 354,6088 5,87575
7,34 343,1297 354,608 5,884642
7,36 343,1577 354,6245 5,882951
7,38 343,2184 354,6566 5,855377
7,4 343,2498 354,6867 5,831757
7,42 343,2695 354,6877 5,825846
7,44 343,3115 354,7055 5,811373
7,46 343,33 354,697 5,825632
7,48 343,3423 354,6795 5,849894
7,5 343,3316 354,6705 5,864659
7,52 343,342 354,6641 5,868679
7,54 343,3082 354,6071 5,906756
7,56 343,338 354,6241 5,884729
7,58 343,38 354,6258 5,875941
7,6 343,4055 354,6304 5,854303
7,62 343,4251 354,6386 5,823778
7,64 343,4728 354,6194 5,777733
7,66 343,4926 354,6302 5,786211
7,68 343,4996 354,6151 5,774742
7,7 343,5024 354,6628 5,730813
7,72 343,5075 354,6399 5,750998
7,74 343,4672 354,6548 5,727772
7,76 343,4374 354,6615 5,717347
7,78 343,3694 354,7062 5,739081
7,8 343,3391 354,7143 5,778588
7,82 343,3098 354,6961 5,789448
7,84 343,2799 354,7075 5,795256
7,86 343,238 354,6949 5,800178
7,88 343,2039 354,6567 5,843163
7,9 343,191 354,6718 5,868418
7,92 343,1846 354,6677 5,877456
7,94 343,1752 354,6761 5,911455
7,96 343,1735 354,6827 5,938618
7,98 343,1631 354,6947 5,925113
8 343,1412 354,7413 5,954721
8,02 343,1049 354,7286 5,980301
8,04 342,9814 354,7551 6,062164
8,059999 342,8552 354,7591 6,104655
8,08 342,6527 354,7127 6,255104
8,099999 342,4321 354,6716 6,491378
8,12 342,2957 354,714 6,500939
8,139999 342,0168 354,7071 6,806557
8,16 341,7912 354,6852 6,945962
8,179999 341,5059 354,75 7,137988
8,2 341,4692 354,7799 7,162358
8,22 341,3181 354,786 7,285858
8,24 341,1476 354,8358 7,365334
8,26 340,9933 354,8207 7,544414
8,28 340,8621 354,8771 7,688057
8,3 340,7144 354,9333 7,747344
8,32 340,6537 354,9342 7,797717
8,34 340,4647 354,9574 7,934832
8,36 340,3414 354,9731 8,069514
8,38 340,2283 354,9225 8,156665
8,4 340,0933 354,9465 8,280211
8,42 339,998 354,967 8,318875
8,44 339,9647 354,9019 8,293818
8,46 339,8868 354,9258 8,311352
8,48 339,8179 354,9309 8,236061
8,5 339,8237 354,9255 8,21461
8,52 339,8207 354,9106 8,230262
8,54 339,8813 354,8681 8,171659
8,559999 339,9393 354,8489 8,124439
8,58 340,0032 354,8488 8,082461
8,599999 340,056 354,8336 8,103052
8,62 340,1299 354,8682 8,132309
8,639999 340,1614 354,8607 8,20929
8,66 340,1813 354,8546 8,279483
8,679999 340,1852 354,91 8,330659
8,7 340,1975 354,9038 8,372704
8,72 340,1992 354,9043 8,405989
8,74 340,1811 354,8777 8,463896
8,76 340,1194 354,8735 8,613823
8,78 339,8216 354,898 8,830726
8,8 339,8096 354,8771 8,797849
8,82 339,7454 354,874 8,83537
8,84 339,6115 354,8868 8,855948
8,86 339,4207 354,9163 9,014429
8,88 339,3781 354,9496 9,001515
8,9 339,253 355,0142 9,163394
8,92 339,1238 355,0527 9,232601
8,94 338,8362 355,1254 9,303308
8,96 338,6201 355,1461 9,428837
8,98 338,4369 355,1183 9,443416
9 338,1649 355,0334 9,425988
9,02 337,8559 354,9737 9,444152
9,04 336,7127 354,8881 9,287582
9,059999 335,431 354,8698 9,42911
9,08 334,2607 354,9291 9,778419
9,099999 333,6684 355,0255 9,958858
9,12 332,5976 355,0961 10,14486
9,139999 331,7995 355,2791 10,21769
9,16 331,3296 355,2494 10,29285
9,179999 330,9858 355,2333 10,32531
9,2 330,8254 355,3271 10,39085
9,22 330,6632 355,3515 10,41788
9,24 330,4458 355,4382 10,41874
9,26 330,3356 355,4403 10,47445
9,28 330,3593 355,4316 10,46705
9,3 330,4041 355,4268 10,48952
9,32 330,3959 355,4287 10,48453
9,34 330,4454 355,4352 10,38418
9,36 330,6068 355,4962 10,23034
9,38 330,8605 355,4951 9,98365
9,4 331,143 355,4026 9,795439
9,42 331,2653 355,4119 9,775673
9,44 331,3595 355,3217 9,579288
9,46 331,5711 355,299 9,27653
9,48 331,7351 355,3886 9,19704
9,5 331,9059 355,3762 9,091963
9,52 332,0225 355,3872 8,995375
9,54 332,2663 355,529 8,850144
9,559999 332,5291 355,5728 8,815125
9,58 332,6057 355,5522 8,762448
9,599999 332,7221 355,6417 8,681201
9,62 332,9234 355,7137 8,52706
9,639999 333,0742 355,7641 8,471388
9,66 333,2405 355,9158 8,279479
9,679999 333,444 355,9796 8,132807
9,7 333,7691 356,0809 7,929441
9,719999 333,9407 356,1935 7,838519
9,74 334,1876 356,4036 7,689128
9,76 334,3948 356,5816 7,590242
9,78 334,6212 356,8367 7,478005
9,8 334,6589 357,1161 7,28235
9,82 334,6417 357,28 7,191094
9,84 334,7818 357,6177 7,01158
9,86 334,8355 358,0287 6,795543
9,88 334,8879 358,3698 6,547112
9,9 334,9307 358,5069 6,581112
9,92 334,9772 358,7826 6,597533
9,94 334,9207 359,0518 6,579435
9,96 334,8641 359,3899 6,476942
9,98 334,6309 359,7279 6,539221
10 334,2739 359,9808 6,658421
10,02 334,018 0,1396406 6,67704
10,04 333,6495 0,39274 6,615655
10,06 333,4768 0,4409231 6,464829
10,08 333,4658 0,3583657 6,453837
10,1 333,6077 0,2671715 6,38828
10,12 333,7638 0,1683909 6,323595
10,14 334,2434 359,8681 6,188052
10,16 334,9868 359,8157 6,049863
10,18 335,7676 359,8105 5,79857
10,2 336,2086 359,8208 5,657681
10,22 336,7773 359,8653 5,448306
10,24 336,9501 359,9872 5,385399
10,26 336,7195 0,1805433 5,372774
10,28 336,2723 0,5738784 5,339007
10,3 335,7523 1,215464 5,301225
10,32 335,5998 1,424658 5,19088
10,34 335,6925 1,740375 5,235598
10,36 336,1924 1,990609 5,34219
10,38 337,2223 2,129584 5,718786
10,4 337,8368 2,228882 5,896694
10,42 339,1277 2,611083 6,150881
10,44 340,3377 2,756316 6,399344
10,46 340,8486 2,797335 6,442392
10,48 340,8588 2,707447 6,405815
10,5 340,41 2,714399 6,31029
10,52 340,2281 2,771979 6,228865
10,54 339,4503 3,086591 6,094172
10,56 338,6449 3,570011 5,919656
10,58 338,0047 3,937469 5,671389
10,6 337,6431 4,291994 5,512316
10,62 337,5645 4,387209 5,421126
10,64 337,4875 4,61509 5,32054
10,66 337,2124 4,751139 5,274034
10,68 336,8607 4,880848 5,265412
10,7 336,424 5,136365 5,371442
10,72 336,2453 5,329209 5,42861
10,74 335,7859 5,647706 5,5662
10,76 335,2627 6,180665 5,607972
10,78 334,679 6,757584 5,645612
10,8 334,042 7,408834 5,662294
10,82 333,876 7,717253 5,661023
10,84 333,3123 8,239376 5,667101
10,86 332,8072 8,836021 5,548587
10,88 332,5047 9,361828 5,430214
10,9 332,4121 9,900462 5,294033
10,92 332,318 10,08766 5,229211
10,94 332,3919 10,62918 5,015299
10,96 332,4536 11,1372 4,772066
10,98 332,6267 11,59303 4,637371
11 332,902 12,02056 4,44088
11,02 333,002 12,22486 4,399914
11,04 333,3534 12,57436 4,321711
11,06 333,6409 12,89007 4,194458
11,08 333,9314 13,23697 3,918225
11,1 334,1283 13,41053 3,77488
11,12 334,4278 13,80238 3,5394
11,14 334,7559 14,22401 3,164775
11,16 334,923 14,5368 2,852265
11,18 335,2487 14,83143 3,029445
11,2 335,3205 14,91272 3,016741
11,22 335,662 14,9236 2,84291
11,24 336,0569 14,86101 2,89785
11,26 336,3592 14,77912 2,932176
11,28 336,6698 14,7099 2,983029
11,3 336,7611 14,72126 3,072608
11,32 336,9228 14,76728 3,282603
11,34 336,8392 14,79126 3,326197
11,36 336,7424 14,78712 3,358354
11,38 336,6649 14,79505 3,366747
11,4 336,5127 14,84464 3,408974
11,42 336,3405 14,88262 3,343585
11,44 336,1409 14,9638 3,133962
11,46 335,9898 14,929 2,943828
11,48 335,836 14,82867 2,902037
11,5 335,8297 14,83243 2,888777
11,52 335,7522 14,86673 2,810312
11,54 335,6834 14,93805 2,841626
11,56 335,7026 14,89773 2,818622
11,58 335,7658 14,84723 2,833976
11,6 335,9005 14,8298 2,874594
11,62 336,0253 14,80126 2,937764
11,64 336,0251 14,81417 2,918722
11,66 336,1241 14,67626 2,95341
11,68 336,2126 14,3838 2,941741
11,7 336,1741 14,22396 2,966659
11,72 336,0835 13,98989 3,043011
11,74 336,032 13,7422 3,035247
11,76 335,9953 13,48569 3,116873
11,78 335,8902 13,25529 3,060908
11,8 335,8152 12,89207 3,106173
11,82 335,7624 12,80527 3,115273
11,84 335,8101 12,59076 3,147276
11,86 335,9435 12,48119 2,934535
11,88 336,1045 12,61961 2,636854
11,9 336,2305 12,79497 2,561171
11,92 336,3427 12,98355 2,464408
11,94 336,5239 13,24155 2,345171
11,96 336,7461 13,56751 2,31214
11,98 337,0512 13,80355 2,241576
12 337,4045 14,06414 2,379673
12,02 337,607 14,11884 2,326932
12,04 337,8052 14,31043 2,242718
12,06 338,0289 14,50874 2,168888
12,08 338,2354 14,71105 2,252319
12,1 338,3003 14,82609 2,273346
12,12 338,4125 15,08135 2,399768
12,14 338,3434 15,41136 2,410285
12,16 338,338 15,7021 2,531302
12,18 338,2488 16,11214 2,620018
12,2 338,182 16,57581 2,711133
12,22 338,0574 16,8118 2,70668
12,24 337,9552 17,2911 2,748986
12,26 337,8595 17,77501 2,760467
12,28 337,7246 18,24217 2,757269
12,3 337,6324 18,71991 2,721317
12,32 337,6496 18,94936 2,661842
12,34 337,585 19,34369 2,5466
12,36 337,6394 19,84191 2,482647
12,38 337,6883 20,30834 2,346051
12,4 337,7719 20,53911 2,347715
12,42 337,9146 21,07011 2,293146
12,44 338,0078 21,54625 2,210325
12,46 338,1801 22,07738 2,180651
12,48 338,2823 22,53181 2,146778
12,5 338,3407 22,99611 2,044506
12,52 338,4532 23,2021 2,087059
12,54 338,4711 23,68513 2,020803
12,56 338,4846 24,01837 2,00476
12,58 338,5551 24,28247 1,967008
12,6 338,6269 24,54947 1,866243
12,62 338,6253 24,62247 1,902565
12,64 338,7114 24,80167 1,904048
12,66 338,7238 24,87922 1,904441
12,68 338,785 24,92782 1,923889
12,7 338,8718 24,90619 1,985781
12,72 338,9053 24,91064 1,985307
12,74 339,1044 24,95066 2,04395
12,76 339,3188 24,92427 2,133137
12,78 339,5162 24,83353 2,19602
12,8 339,6678 24,73094 2,283588
12,82 339,8503 24,64359 2,382305
12,84 340,1534 24,54348 2,568409
12,86 340,365 24,41969 2,687597
12,88 340,6463 24,27942 2,846816
12,9 340,9225 24,11696 3,068466
12,92 341,1254 23,94727 3,205538
12,94 341,3807 23,75482 3,404253
12,96 341,6451 23,53491 3,592534
12,98 341,8736 23,36045 3,757197
13 341,9777 23,28396 3,833574
13,02 342,2269 23,09802 3,909234
13,04 342,5223 22,98438 3,971223
13,06 342,8986 22,80378 3,982666
13,08 343,281 22,68741 3,987172
13,1 343,8061 22,55894 4,093709
13,12 344,0546 22,42973 4,15939
13,14 344,4911 22,21732 4,213455
13,16 344,9374 22,01027 4,197594
13,18 345,2969 21,83238 4,234088
13,2 345,6364 21,62426 4,227242
13,22 345,743 21,48015 4,231576
13,24 345,9449 21,14733 4,257543
13,26 346,092 20,78004 4,219859
13,28 346,1265 20,39786 4,016768
13,3 346,1747 20,06404 3,830973
13,32 346,1444 19,89889 3,686006
13,34 345,9961 19,61227 3,596398
13,36 345,7167 19,3177 3,654068
13,38 345,2388 18,95956 3,722311
13,4 344,4591 18,5501 3,688553
13,42 343,9121 18,41493 3,558625
13,44 342,6744 18,14044 3,219207
13,46 341,4333 18,18851 2,9097
13,48 339,9693 18,32593 2,424336
13,5 338,1853 18,34469 1,805479
13,52 337,1073 18,30398 1,449299
13,54 334,9427 18,21415 0,8017365
13,56 332,6277 18,12931 0,06753241
13,58 330,0847 17,92564 359,3622
13,6 327,4376 17,8026 358,5514
13,62 326,0219 17,71805 358,175
13,64 323,1044 17,57455 357,4101
13,66 320,1057 17,50643 356,6618
13,68 317,2201 17,45974 356,0346
13,7 314,4234 17,49096 355,4257
13,72 313,2047 17,5267 355,158
13,74 310,6758 17,5715 354,5363
13,76 308,4087 17,6082 354,0167
13,78 306,2944 17,60637 353,5597
13,8 304,3302 17,65261 353,085
13,82 303,3673 17,69216 352,813
13,84 301,524 17,60197 352,2723
13,86 299,8674 17,51832 351,6809
13,88 298,2009 17,34647 351,1785
13,9 296,6716 17,09916 350,7937
13,92 295,8872 17,00094 350,575
13,94 294,4585 16,77912 350,1874
13,96 293,2407 16,57034 349,7506
13,98 292,1729 16,35588 349,3554
14 291,7435 16,3108 349,1944
14,02 291,0635 16,12971 348,9516
14,04 290,4682 15,99392 348,7897
14,06 290,0714 15,94544 348,7059
14,08 289,7095 15,83144 348,5773
14,1 289,5664 15,71943 348,5096
14,12 289,2624 15,59529 348,4051
14,14 289,02 15,57264 348,3324
14,16 288,8948 15,59253 348,3498
14,18 288,884 15,55814 348,3412
14,2 289,0373 15,65517 348,3747
14,22 289,2634 15,73381 348,4683
14,24 289,9292 15,84228 348,653
14,26 290,7287 15,89917 348,9456
14,28 291,8323 16,06874 349,3814
14,3 292,5225 16,1358 349,6291
14,32 293,6734 16,20886 350,0919
14,34 294,7878 16,22447 350,4991
14,36 295,6349 16,20655 350,8896
14,38 296,3256 16,20173 351,1912
14,4 296,662 16,13719 351,4369
14,42 296,7025 16,10015 351,4591
14,44 296,6868 16,13626 351,4846
14,46 296,4095 16,25874 351,3684
14,48 295,9915 16,37231 351,1595
14,5 295,4657 16,35807 350,9104
14,52 295,1276 16,33284 350,8073
14,54 294,4457 16,31096 350,6241
14,56 293,6815 16,13503 350,4213
14,58 292,8164 16,02601 350,2399
14,6 291,8385 15,90302 350,0162
14,62 291,368 15,91093 349,9388
14,64 290,3148 15,83305 349,6609
14,66 289,3001 15,80049 349,4078
14,68 288,2824 15,64061 349,195
14,7 287,7925 15,60051 349,1091
14,72 286,9401 15,40084 348,9282
14,74 286,164 14,97916 348,8054
14,76 285,4171 14,4825 348,4883
14,78 285,0503 14,01735 348,1547
14,8 285,0222 13,3843 348,061
14,82 285,0157 13,03172 348,0866
