Time  Yaw  Pitch  Roll
0 0 0 0
0,02 0 0 0
0,04 163,5367 13,0683 4,42537
0,06 163,5367 13,0683 4,42537
0,08 163,5367 13,0683 4,42537
0,09999999 163,5367 13,0683 4,42537
0,12 163,5367 13,0683 4,42537
0,14 164,0337 13,68072 4,682956
0,16 164,1461 13,74468 4,727283
0,18 164,209 14,0348 4,688427
0,2 164,0478 14,02294 4,554151
0,22 163,5592 14,24142 4,794301
0,24 163,3568 14,45664 5,078899
0,26 163,2588 14,84383 5,309615
0,28 163,2491 15,24574 5,664778
0,3 163,3542 15,30919 5,810842
0,32 163,5233 15,00434 5,875686
0,34 163,6285 14,73514 5,908196
0,36 163,5714 14,20925 6,013223
0,38 163,3777 13,5742 6,112108
0,4 163,3637 13,26671 6,136273
0,42 163,3213 12,83934 6,182654
0,44 163,3574 12,60988 6,30895
0,46 163,2559 12,42323 6,500482
0,48 162,9069 12,17239 6,869774
0,5 162,6905 12,088 7,027195
0,52 162,2555 11,9392 7,329278
0,54 161,8303 11,78662 7,709433
0,56 161,584 11,80586 7,876887
0,58 161,3717 11,61531 8,020567
0,6 161,3237 11,55112 8,032946
0,62 161,1226 11,21375 8,075262
0,64 160,9088 10,8238 8,167364
0,66 160,6501 10,58431 8,292336
0,68 160,5381 10,4854 8,416162
0,7 160,2101 10,35534 8,580286
0,72 160,0209 10,48513 8,678546
0,74 159,7584 10,56168 8,644972
0,76 159,719 10,60393 8,703999
0,78 159,3822 10,7564 8,91949
0,8 159,1373 10,92948 8,796413
0,82 158,8976 10,92872 8,613408
0,84 159,0331 10,87548 8,431664
0,86 159,0376 10,82218 8,414255
0,88 159,0089 10,74468 8,370118
0,9 158,9411 10,76569 8,40894
0,92 158,7897 10,56011 8,45207
0,94 158,817 10,46212 8,47508
0,96 158,8204 10,3625 8,554451
0,98 158,722 10,15899 8,650861
1 158,5098 10,00121 8,741841
1,02 158,3194 9,890579 8,737347
1,04 157,8283 9,595359 8,943824
1,06 157,6286 9,492898 9,033318
1,08 157,1839 9,084257 9,110761
1,1 156,7132 8,755131 9,223192
1,12 156,2776 8,394949 9,336428
1,14 155,9764 8,087289 9,440047
1,16 155,6981 7,926759 9,419865
1,18 155,4789 7,610878 9,345296
1,2 155,3821 7,367059 9,398019
1,22 155,4343 7,350676 9,560309
1,24 155,5325 7,576406 9,692646
1,26 155,5755 7,623044 9,755619
1,28 155,5464 7,688636 9,851994
1,3 155,3705 7,846728 9,888636
1,32 155,1699 7,884847 9,951824
1,34 155,3063 7,93069 9,950495
1,36 155,3179 7,970191 9,911958
1,38 155,3086 7,940192 9,823331
1,4 155,2748 7,862398 9,98702
1,42 155,1281 7,458911 9,959929
1,44 154,987 7,215648 10,08493
1,46 154,7745 7,061895 10,3166
1,48 154,6073 7,006569 10,24066
1,5 154,457 6,81923 10,16975
1,52 154,3088 6,669375 10,27267
1,54 154,4441 6,869098 10,25867
1,56 154,643 7,119651 10,48053
1,58 154,9453 7,427495 10,6573
1,6 155,6834 7,801683 10,61231
1,62 156,0327 7,683363 10,60891
1,64 156,0221 7,084461 10,34962
1,66 155,9332 6,417595 10,01624
1,68 155,964 6,257861 9,811285
1,7 156,0712 5,829634 9,489818
1,72 156,2046 5,113469 9,172192
1,74 156,2551 4,404522 9,025157
1,76 156,2961 3,676824 8,957603
1,78 156,2746 3,367651 8,835908
1,8 156,248 2,717516 8,657623
1,82 156,2003 2,044284 8,442811
1,84 156,1498 1,314135 8,203974
1,86 156,0886 0,6450551 8,070736
1,88 156,0979 0,392226 8,013276
1,9 156,0793 359,8934 7,865651
1,92 156,2379 359,3874 7,786097
1,94 156,4545 358,9574 7,705461
1,96 156,7887 358,7033 7,704661
1,98 156,8926 358,5479 7,70779
2 157,2747 358,4222 7,729302
2,02 157,5533 358,3936 7,733541
2,04 157,8932 358,4841 7,748773
2,06 158,2281 358,5232 7,626907
2,08 158,4077 358,5277 7,516675
2,1 158,6485 358,4163 7,434429
2,12 158,8448 358,453 7,395966
