frame,value
0,35.667027
1,36.118626
2,35.852894
3,35.435017
4,29.117912
5,28.893351
6,28.413486
7,28.148638
8,28.257362
9,28.395779
10,28.510557
11,28.875551
12,29.333225
13,29.337763
14,29.315096
15,29.261518
16,28.945215
17,28.613985
18,28.498302
19,28.418705
20,29.331961
21,29.619394
22,30.108538
23,30.786928
24,31.216793
25,31.517153
26,31.562580
27,31.594604
28,31.068506
29,29.847446
30,29.359718
31,29.031963
32,28.975351
33,28.358351
34,29.765459
35,29.529346
36,29.885744
37,29.697247
38,30.152386
39,31.282187
40,31.354168
41,31.555756
42,32.823223
43,33.007568
44,33.296234
45,33.041153
46,32.138111
47,31.392559
48,30.733423
49,30.682451
50,30.696522
51,30.545347
52,30.221130
53,29.655590
54,30.036390
55,29.945347
56,29.812380
57,29.811895
58,29.793293
59,29.673899
60,29.740215
61,29.784882
62,29.714666
63,29.651901
64,32.941517
65,33.022793
66,32.966080
67,32.602333
68,32.521305
69,32.430660
70,32.128017
71,31.737335
72,31.689215
73,31.959206
74,31.839327
75,31.992876
76,32.332474
77,32.609322
78,33.071445
79,33.442574
80,33.193127
81,32.880589
82,32.239174
83,31.855188
84,31.816948
85,31.120199
86,30.550976
87,30.266088
88,30.001453
89,30.294437
90,30.666153
91,30.762117
92,35.460415
93,35.621140
94,26.540552
95,26.431635
96,26.429102
97,26.365782
98,26.434759
99,26.462729
100,28.148083
101,28.119076
102,28.008736
103,27.998629
104,27.995792
105,28.009439
106,27.947039
107,27.844257
108,27.802490
109,27.766256
110,27.929764
111,27.974947
112,28.011978
113,28.054056
114,28.069778
115,28.062260
116,27.937534
117,27.905014
118,27.891188
119,27.625435
120,27.551987
121,27.407379
122,27.174591
123,27.081059
124,26.987438
125,26.758932
126,26.575933
127,26.612272
128,26.955650
129,27.216351
130,27.698820
131,28.219641
132,28.294744
133,28.333614
134,28.387518
135,28.390648
136,28.189604
137,28.021870
138,27.979908
139,27.944706
140,27.938940
141,27.923630
142,27.999521
143,28.114580
144,28.191559
145,28.231585
146,28.246567
147,28.236120
148,28.145056
149,28.058971
150,28.209663
151,28.174202
152,28.158937
153,28.117168
154,33.358894
155,33.128487
156,33.055290
157,32.978939
158,32.916088
159,32.856926
160,32.798500
161,33.199520
162,33.382053
163,33.514919
164,33.701572
165,33.841679
166,34.383881
167,34.305096
168,34.407711
169,34.517128
170,34.335106
171,34.055515
172,33.706406
173,33.619053
174,33.235157
175,33.183395
176,33.189255
177,33.155022
178,33.064152
179,33.127556
180,33.350224
181,33.381702
182,33.575043
183,33.791912
184,36.569405
185,36.723495
186,37.085403
187,37.514996
188,37.682751
189,37.880470
190,37.894524
191,37.788162
192,37.807156
193,37.630692
194,37.527634
195,37.423767
196,37.172180
197,36.973682
198,36.847179
199,36.864307
200,36.663174
201,36.525459
202,36.369701
203,36.305031
204,36.245476
205,36.262455
206,36.219109
207,36.284554
208,36.382114
209,36.359901
210,36.664402
211,36.662476
212,36.537277
213,36.468204
214,27.610302
215,27.513054
216,27.520014
217,27.494120
218,27.516958
219,27.651611
220,27.819061
221,28.054565
222,27.904943
223,27.937326
224,28.123209
225,28.831045
226,29.191908
227,29.731974
228,29.355124
229,28.948717
230,30.436596
231,31.147940
232,31.885372
233,33.398624
234,36.785358
235,38.233879
236,42.530075
237,45.190514
238,45.239769
239,45.312187
240,47.949890
241,48.293262
242,39.937054
243,39.830013
244,42.684223
245,42.932652
246,43.440296
247,43.451984
248,42.769955
249,43.552593
250,44.558266
251,45.132088
252,39.574539
253,40.551651
254,40.152966
255,39.662010
256,40.248600
257,39.995365
258,39.723965
259,39.933273
260,39.833996
261,39.450840
262,39.723331
263,40.076084
264,40.133141
265,40.201424
266,40.364422
267,41.381676
268,41.332222
269,42.008755
270,42.854115
271,43.957272
272,44.319321
273,45.393204
274,46.268291
275,46.414871
276,44.731979
277,45.524776
278,45.973701
279,43.845818
280,43.975018
281,43.461292
282,41.324959
283,41.807480
284,39.182652
285,39.170395
286,39.614639
287,39.962555
288,40.979771
289,43.170235
290,46.047447
291,48.261658
292,50.639980
293,53.590961
294,50.316414
295,44.191189
296,42.078686
297,39.435410
298,37.898212
299,37.472027
300,37.188660
301,37.604919
302,36.793541
303,36.756763
304,36.251560
305,35.815643
306,35.741619
307,35.622875
308,35.009335
309,34.670334
310,34.611069
311,34.263821
312,33.993347
313,33.764725
314,33.389355
315,33.416721
316,33.116146
317,32.809887
318,33.317638
319,33.254059
320,32.947739
321,32.818932
322,32.774021
323,32.982121
324,32.735870
325,32.695019
326,32.970078
327,32.922417
328,32.617928
329,32.816895
330,32.684032
331,32.596962
332,32.284725
333,32.427067
334,30.032158
335,29.948206
336,29.753071
337,29.677469
338,29.503763
339,29.468662
340,29.361374
341,29.244226
342,29.089798
343,29.494804
344,29.510269
345,29.410547
346,29.314077
347,29.107048
348,29.104509
349,28.878359
350,28.987839
351,29.126467
352,29.089039
353,29.083811
354,28.974018
355,29.032864
356,29.063356
357,29.233654
358,29.270990
359,29.178656
360,28.434278
361,28.444769
362,28.035980
363,28.572201
364,27.113304
365,27.079370
366,26.854954
367,27.153940
368,26.509207
369,26.626654
370,26.787344
371,26.411966
372,26.449402
373,26.497810
374,26.518423
375,26.589060
